Language	Trimming	ID	Count
HOUCHINESE	none	ID_50	12
HOUCHINESE	none	ID_51	2
HOUCHINESE	none	ID_52	2
HOUCHINESE	none	ID_53	2
HOUCHINESE	none	ID_54	2
HOUCHINESE	none	ID_55	3
HOUCHINESE	none	ID_56	4
HOUCHINESE	none	ID_57	3
HOUCHINESE	none	ID_58	9
HOUCHINESE	none	ID_59	21
HOUCHINESE	none	ID_60	7
HOUCHINESE	none	ID_61	2
HOUCHINESE	none	ID_62	2
HOUCHINESE	none	ID_63	2
HOUCHINESE	none	ID_64	3
HOUCHINESE	none	ID_65	2
HOUCHINESE	none	ID_66	8
HOUCHINESE	none	ID_67	2
HOUCHINESE	none	ID_68	2
HOUCHINESE	none	ID_69	3
HOUCHINESE	none	ID_70	2
HOUCHINESE	none	ID_71	16
HOUCHINESE	none	ID_72	2
HOUCHINESE	none	ID_73	4
HOUCHINESE	none	ID_74	2
HOUCHINESE	none	ID_75	2
HOUCHINESE	none	ID_76	2
HOUCHINESE	none	ID_77	2
HOUCHINESE	none	ID_78	4
HOUCHINESE	none	ID_79	3
HOUCHINESE	none	ID_80	2
HOUCHINESE	none	ID_81	2
HOUCHINESE	none	ID_82	2
HOUCHINESE	none	ID_83	25
HOUCHINESE	none	ID_84	4
HOUCHINESE	none	ID_85	4
HOUCHINESE	none	ID_86	2
HOUCHINESE	none	ID_87	3
HOUCHINESE	none	ID_88	3
HOUCHINESE	none	ID_89	2
HOUCHINESE	none	ID_90	2
HOUCHINESE	none	ID_91	2
HOUCHINESE	none	ID_92	2
HOUCHINESE	none	ID_93	2
HOUCHINESE	none	ID_94	2
HOUCHINESE	none	ID_95	3
HOUCHINESE	none	ID_96	3
HOUCHINESE	none	ID_97	2
HOUCHINESE	none	ID_98	3
HOUCHINESE	none	ID_99	2
HOUCHINESE	none	ID_100	4
HOUCHINESE	none	ID_101	16
HOUCHINESE	none	ID_102	2
HOUCHINESE	none	ID_103	7
HOUCHINESE	none	ID_104	2
HOUCHINESE	none	ID_105	2
HOUCHINESE	none	ID_106	2
HOUCHINESE	none	ID_107	2
HOUCHINESE	none	ID_108	3
HOUCHINESE	none	ID_109	2
HOUCHINESE	none	ID_110	2
HOUCHINESE	none	ID_111	8
HOUCHINESE	none	ID_112	5
HOUCHINESE	none	ID_113	2
HOUCHINESE	none	ID_114	12
HOUCHINESE	none	ID_115	2
HOUCHINESE	none	ID_116	2
HOUCHINESE	none	ID_117	15
HOUCHINESE	none	ID_118	3
HOUCHINESE	none	ID_119	2
HOUCHINESE	none	ID_120	4
HOUCHINESE	none	ID_121	2
HOUCHINESE	none	ID_122	2
HOUCHINESE	none	ID_123	2
HOUCHINESE	none	ID_124	2
HOUCHINESE	none	ID_125	2
HOUCHINESE	none	ID_126	6
HOUCHINESE	none	ID_127	3
HOUCHINESE	none	ID_128	23
HOUCHINESE	none	ID_129	4
HOUCHINESE	none	ID_130	4
HOUCHINESE	none	ID_131	4
HOUCHINESE	none	ID_132	5
HOUCHINESE	none	ID_133	2
HOUCHINESE	none	ID_134	2
HOUCHINESE	none	ID_135	10
HOUCHINESE	none	ID_136	5
HOUCHINESE	none	ID_137	2
HOUCHINESE	none	ID_138	2
HOUCHINESE	none	ID_139	2
HOUCHINESE	none	ID_140	2
HOUCHINESE	none	ID_141	2
HOUCHINESE	none	ID_142	2
HOUCHINESE	none	ID_143	2
HOUCHINESE	none	ID_144	10
HOUCHINESE	none	ID_145	4
HOUCHINESE	none	ID_146	2
HOUCHINESE	none	ID_147	2
HOUCHINESE	none	ID_148	2
HOUCHINESE	none	ID_149	4
HOUCHINESE	none	ID_150	2
HOUCHINESE	none	ID_151	6
HOUCHINESE	none	ID_152	12
HOUCHINESE	none	ID_153	5
HOUCHINESE	none	ID_154	3
HOUCHINESE	none	ID_155	5
HOUCHINESE	none	ID_156	3
HOUCHINESE	none	ID_157	2
HOUCHINESE	none	ID_158	3
HOUCHINESE	none	ID_159	3
HOUCHINESE	none	ID_160	2
HOUCHINESE	none	ID_161	2
HOUCHINESE	none	ID_162	2
HOUCHINESE	none	ID_163	2
HOUCHINESE	none	ID_164	9
HOUCHINESE	none	ID_165	10
HOUCHINESE	none	ID_166	4
HOUCHINESE	none	ID_167	2
HOUCHINESE	none	ID_168	2
HOUCHINESE	none	ID_169	2
HOUCHINESE	none	ID_170	2
HOUCHINESE	none	ID_171	2
HOUCHINESE	none	ID_172	2
HOUCHINESE	none	ID_173	2
HOUCHINESE	none	ID_174	2
HOUCHINESE	none	ID_175	2
HOUCHINESE	none	ID_176	2
HOUCHINESE	none	ID_177	2
HOUCHINESE	none	ID_178	2
HOUCHINESE	none	ID_179	2
HOUCHINESE	none	ID_180	2
HOUCHINESE	none	ID_181	4
HOUCHINESE	none	ID_182	3
HOUCHINESE	none	ID_183	3
HOUCHINESE	none	ID_184	15
HOUCHINESE	none	ID_185	4
HOUCHINESE	none	ID_186	4
HOUCHINESE	none	ID_187	3
HOUCHINESE	none	ID_188	11
HOUCHINESE	none	ID_189	9
HOUCHINESE	none	ID_190	3
HOUCHINESE	none	ID_191	2
HOUCHINESE	none	ID_192	3
HOUCHINESE	none	ID_193	3
HOUCHINESE	none	ID_194	3
HOUCHINESE	none	ID_195	3
HOUCHINESE	none	ID_196	4
HOUCHINESE	none	ID_197	2
HOUCHINESE	none	ID_198	2
HOUCHINESE	none	ID_199	2
HOUCHINESE	none	ID_200	2
HOUCHINESE	none	ID_201	2
HOUCHINESE	none	ID_202	2
HOUCHINESE	none	ID_203	6
HOUCHINESE	none	ID_204	2
HOUCHINESE	none	ID_205	7
HOUCHINESE	none	ID_206	2
HOUCHINESE	none	ID_207	6
HOUCHINESE	none	ID_208	3
HOUCHINESE	none	ID_209	2
HOUCHINESE	none	ID_210	7
HOUCHINESE	none	ID_211	2
HOUCHINESE	none	ID_212	5
HOUCHINESE	none	ID_213	2
HOUCHINESE	none	ID_214	2
HOUCHINESE	none	ID_215	2
HOUCHINESE	none	ID_216	2
HOUCHINESE	none	ID_217	2
HOUCHINESE	none	ID_218	2
HOUCHINESE	none	ID_219	12
HOUCHINESE	none	ID_220	2
HOUCHINESE	none	ID_221	2
HOUCHINESE	none	ID_222	2
HOUCHINESE	none	ID_223	2
HOUCHINESE	none	ID_224	2
HOUCHINESE	none	ID_225	2
HOUCHINESE	none	ID_226	2
HOUCHINESE	none	ID_227	2
HOUCHINESE	none	ID_228	2
HOUCHINESE	none	ID_229	3
HOUCHINESE	none	ID_230	2
HOUCHINESE	none	ID_231	2
HOUCHINESE	none	ID_232	9
HOUCHINESE	none	ID_233	3
HOUCHINESE	none	ID_234	4
HOUCHINESE	none	ID_235	3
HOUCHINESE	none	ID_236	6
HOUCHINESE	none	ID_237	4
HOUCHINESE	none	ID_238	4
HOUCHINESE	none	ID_239	8
HOUCHINESE	none	ID_240	4
HOUCHINESE	none	ID_241	11
HOUCHINESE	none	ID_242	3
HOUCHINESE	none	ID_243	3
HOUCHINESE	none	ID_244	4
HOUCHINESE	none	ID_245	2
HOUCHINESE	none	ID_246	2
HOUCHINESE	none	ID_247	2
HOUCHINESE	none	ID_248	2
HOUCHINESE	none	ID_249	2
HOUCHINESE	none	ID_250	2
HOUCHINESE	none	ID_251	11
HOUCHINESE	none	ID_252	2
HOUCHINESE	none	ID_253	2
HOUCHINESE	none	ID_254	2
HOUCHINESE	none	ID_255	2
HOUCHINESE	none	ID_256	2
HOUCHINESE	none	ID_257	3
HOUCHINESE	none	ID_258	5
HOUCHINESE	none	ID_259	2
HOUCHINESE	none	ID_260	2
HOUCHINESE	none	ID_261	2
HOUCHINESE	none	ID_262	21
HOUCHINESE	none	ID_263	6
HOUCHINESE	none	ID_264	2
HOUCHINESE	none	ID_265	6
HOUCHINESE	none	ID_266	2
HOUCHINESE	none	ID_267	3
HOUCHINESE	none	ID_268	5
HOUCHINESE	none	ID_269	3
HOUCHINESE	none	ID_270	14
HOUCHINESE	none	ID_271	5
HOUCHINESE	none	ID_272	2
HOUCHINESE	none	ID_273	2
HOUCHINESE	none	ID_274	8
HOUCHINESE	none	ID_275	2
HOUCHINESE	none	ID_276	2
HOUCHINESE	none	ID_277	2
HOUCHINESE	none	ID_278	5
HOUCHINESE	none	ID_279	3
HOUCHINESE	none	ID_280	2
HOUCHINESE	none	ID_281	2
HOUCHINESE	none	ID_282	8
HOUCHINESE	none	ID_283	9
HOUCHINESE	none	ID_284	3
HOUCHINESE	none	ID_285	7
HOUCHINESE	none	ID_286	3
HOUCHINESE	none	ID_287	3
HOUCHINESE	none	ID_288	6
HOUCHINESE	none	ID_289	3
HOUCHINESE	none	ID_290	5
HOUCHINESE	none	ID_291	5
HOUCHINESE	none	ID_292	2
HOUCHINESE	none	ID_293	3
HOUCHINESE	none	ID_294	2
HOUCHINESE	none	ID_295	2
HOUCHINESE	none	ID_296	3
HOUCHINESE	none	ID_297	14
HOUCHINESE	none	ID_298	10
HOUCHINESE	none	ID_299	2
HOUCHINESE	none	ID_300	6
HOUCHINESE	none	ID_301	3
HOUCHINESE	none	ID_302	7
HOUCHINESE	none	ID_303	6
HOUCHINESE	none	ID_304	5
HOUCHINESE	none	ID_305	4
HOUCHINESE	none	ID_306	2
HOUCHINESE	none	ID_307	19
HOUCHINESE	none	ID_308	4
HOUCHINESE	none	ID_309	3
HOUCHINESE	none	ID_310	2
HOUCHINESE	none	ID_311	2
HOUCHINESE	none	ID_312	2
HOUCHINESE	none	ID_313	3
HOUCHINESE	none	ID_314	6
HOUCHINESE	none	ID_315	2
HOUCHINESE	none	ID_316	7
HOUCHINESE	none	ID_317	3
HOUCHINESE	none	ID_318	2
HOUCHINESE	none	ID_319	2
HOUCHINESE	none	ID_320	2
HOUCHINESE	none	ID_321	3
HOUCHINESE	none	ID_322	2
HOUCHINESE	none	ID_323	2
HOUCHINESE	none	ID_324	2
HOUCHINESE	none	ID_325	2
HOUCHINESE	none	ID_326	2
HOUCHINESE	none	ID_327	2
HOUCHINESE	none	ID_328	3
HOUCHINESE	none	ID_329	2
HOUCHINESE	none	ID_330	2
HOUCHINESE	none	ID_331	6
HOUCHINESE	none	ID_332	4
HOUCHINESE	none	ID_333	3
HOUCHINESE	none	ID_334	4
HOUCHINESE	none	ID_335	13
HOUCHINESE	none	ID_336	2
HOUCHINESE	none	ID_337	2
HOUCHINESE	none	ID_338	4
HOUCHINESE	none	ID_339	3
HOUCHINESE	none	ID_340	3
HOUCHINESE	none	ID_341	3
HOUCHINESE	none	ID_342	2
HOUCHINESE	none	ID_343	7
HOUCHINESE	none	ID_344	2
HOUCHINESE	none	ID_345	2
HOUCHINESE	none	ID_346	2
HOUCHINESE	none	ID_347	7
HOUCHINESE	none	ID_348	2
HOUCHINESE	none	ID_349	2
HOUCHINESE	none	ID_350	7
HOUCHINESE	none	ID_351	4
HOUCHINESE	none	ID_352	10
HOUCHINESE	none	ID_353	3
HOUCHINESE	none	ID_354	4
HOUCHINESE	none	ID_355	4
HOUCHINESE	none	ID_356	2
HOUCHINESE	none	ID_357	2
HOUCHINESE	none	ID_358	8
HOUCHINESE	none	ID_359	5
HOUCHINESE	none	ID_360	4
HOUCHINESE	none	ID_361	3
HOUCHINESE	none	ID_362	3
HOUCHINESE	none	ID_363	3
HOUCHINESE	none	ID_364	7
HOUCHINESE	none	ID_365	3
HOUCHINESE	none	ID_366	11
HOUCHINESE	none	ID_367	5
HOUCHINESE	none	ID_368	5
HOUCHINESE	none	ID_369	3
HOUCHINESE	none	ID_370	5
HOUCHINESE	none	ID_371	3
HOUCHINESE	none	ID_372	2
HOUCHINESE	none	ID_373	2
HOUCHINESE	none	ID_374	2
HOUCHINESE	none	ID_375	2
HOUCHINESE	none	ID_376	2
HOUCHINESE	none	ID_377	2
HOUCHINESE	none	ID_378	2
HOUCHINESE	none	ID_379	5
HOUCHINESE	none	ID_380	7
HOUCHINESE	none	ID_381	7
HOUCHINESE	none	ID_382	3
HOUCHINESE	none	ID_383	7
HOUCHINESE	none	ID_384	6
HOUCHINESE	none	ID_385	4
HOUCHINESE	none	ID_386	3
HOUCHINESE	none	ID_387	3
HOUCHINESE	none	ID_388	4
HOUCHINESE	none	ID_389	5
HOUCHINESE	none	ID_390	4
HOUCHINESE	none	ID_391	3
HOUCHINESE	none	ID_392	4
HOUCHINESE	none	ID_393	3
HOUCHINESE	none	ID_394	7
HOUCHINESE	none	ID_395	1
HOUCHINESE	none	ID_396	1
HOUCHINESE	none	ID_397	1
HOUCHINESE	none	ID_398	1
HOUCHINESE	none	ID_399	1
HOUCHINESE	none	ID_400	1
HOUCHINESE	none	ID_401	1
HOUCHINESE	none	ID_402	1
HOUCHINESE	none	ID_403	1
HOUCHINESE	none	ID_404	1
HOUCHINESE	none	ID_405	1
HOUCHINESE	none	ID_406	1
HOUCHINESE	none	ID_407	1
HOUCHINESE	none	ID_408	1
HOUCHINESE	none	ID_409	1
HOUCHINESE	none	ID_410	1
HOUCHINESE	none	ID_411	1
HOUCHINESE	none	ID_412	1
HOUCHINESE	none	ID_413	1
HOUCHINESE	none	ID_414	1
HOUCHINESE	none	ID_415	1
HOUCHINESE	none	ID_416	1
HOUCHINESE	none	ID_417	1
HOUCHINESE	none	ID_418	1
HOUCHINESE	none	ID_419	1
HOUCHINESE	none	ID_420	1
HOUCHINESE	none	ID_421	1
HOUCHINESE	none	ID_422	1
HOUCHINESE	none	ID_423	1
HOUCHINESE	none	ID_424	1
HOUCHINESE	none	ID_425	1
HOUCHINESE	none	ID_426	1
HOUCHINESE	none	ID_427	1
HOUCHINESE	none	ID_428	1
HOUCHINESE	none	ID_429	1
HOUCHINESE	none	ID_430	1
HOUCHINESE	none	ID_431	1
HOUCHINESE	none	ID_432	1
HOUCHINESE	none	ID_433	1
HOUCHINESE	none	ID_434	1
HOUCHINESE	none	ID_435	1
HOUCHINESE	none	ID_436	1
HOUCHINESE	none	ID_437	1
HOUCHINESE	none	ID_438	1
HOUCHINESE	none	ID_439	1
HOUCHINESE	none	ID_440	1
HOUCHINESE	none	ID_441	1
HOUCHINESE	none	ID_442	1
HOUCHINESE	none	ID_443	1
HOUCHINESE	none	ID_444	1
HOUCHINESE	none	ID_445	1
HOUCHINESE	none	ID_446	1
HOUCHINESE	none	ID_447	1
HOUCHINESE	none	ID_448	1
HOUCHINESE	none	ID_449	1
HOUCHINESE	none	ID_450	1
HOUCHINESE	none	ID_451	1
HOUCHINESE	none	ID_452	1
HOUCHINESE	none	ID_453	1
HOUCHINESE	none	ID_454	1
HOUCHINESE	none	ID_455	1
HOUCHINESE	none	ID_456	1
HOUCHINESE	none	ID_457	1
HOUCHINESE	none	ID_458	1
HOUCHINESE	none	ID_459	1
HOUCHINESE	none	ID_460	1
HOUCHINESE	none	ID_461	1
HOUCHINESE	none	ID_462	1
HOUCHINESE	none	ID_463	1
HOUCHINESE	none	ID_464	1
HOUCHINESE	none	ID_465	1
HOUCHINESE	none	ID_466	1
HOUCHINESE	none	ID_467	1
HOUCHINESE	none	ID_468	1
HOUCHINESE	none	ID_469	1
HOUCHINESE	none	ID_470	1
HOUCHINESE	none	ID_471	1
HOUCHINESE	none	ID_472	1
HOUCHINESE	none	ID_473	1
HOUCHINESE	none	ID_474	1
HOUCHINESE	none	ID_475	1
HOUCHINESE	none	ID_476	1
HOUCHINESE	none	ID_477	1
HOUCHINESE	none	ID_478	1
HOUCHINESE	none	ID_479	1
HOUCHINESE	none	ID_480	1
HOUCHINESE	none	ID_481	1
HOUCHINESE	none	ID_482	1
HOUCHINESE	none	ID_483	1
HOUCHINESE	none	ID_484	1
HOUCHINESE	none	ID_485	1
HOUCHINESE	none	ID_486	1
HOUCHINESE	none	ID_487	1
HOUCHINESE	none	ID_488	1
HOUCHINESE	none	ID_489	1
HOUCHINESE	none	ID_490	1
HOUCHINESE	none	ID_491	1
HOUCHINESE	none	ID_492	1
HOUCHINESE	none	ID_493	1
HOUCHINESE	none	ID_494	1
HOUCHINESE	none	ID_495	1
HOUCHINESE	none	ID_496	1
HOUCHINESE	none	ID_497	1
HOUCHINESE	none	ID_498	1
HOUCHINESE	none	ID_499	1
HOUCHINESE	none	ID_500	1
HOUCHINESE	none	ID_501	1
HOUCHINESE	none	ID_502	1
HOUCHINESE	none	ID_503	1
HOUCHINESE	none	ID_504	1
HOUCHINESE	none	ID_505	1
HOUCHINESE	none	ID_506	1
HOUCHINESE	none	ID_507	1
HOUCHINESE	none	ID_508	1
HOUCHINESE	none	ID_509	1
HOUCHINESE	none	ID_510	1
HOUCHINESE	none	ID_511	1
HOUCHINESE	none	ID_512	1
HOUCHINESE	none	ID_513	1
HOUCHINESE	none	ID_514	1
HOUCHINESE	none	ID_515	1
HOUCHINESE	none	ID_516	1
HOUCHINESE	none	ID_517	1
HOUCHINESE	none	ID_518	1
HOUCHINESE	none	ID_519	1
HOUCHINESE	none	ID_520	1
HOUCHINESE	none	ID_521	1
HOUCHINESE	none	ID_522	1
HOUCHINESE	none	ID_523	1
HOUCHINESE	none	ID_524	1
HOUCHINESE	none	ID_525	1
HOUCHINESE	none	ID_526	1
HOUCHINESE	none	ID_527	1
HOUCHINESE	none	ID_528	1
HOUCHINESE	none	ID_529	1
HOUCHINESE	none	ID_530	1
HOUCHINESE	none	ID_531	1
HOUCHINESE	none	ID_532	1
HOUCHINESE	none	ID_533	1
HOUCHINESE	none	ID_534	1
HOUCHINESE	none	ID_535	1
HOUCHINESE	none	ID_536	1
HOUCHINESE	none	ID_537	1
HOUCHINESE	none	ID_538	1
HOUCHINESE	none	ID_539	1
HOUCHINESE	none	ID_540	1
HOUCHINESE	none	ID_541	1
HOUCHINESE	none	ID_542	1
HOUCHINESE	none	ID_543	1
HOUCHINESE	none	ID_544	1
HOUCHINESE	none	ID_545	1
HOUCHINESE	none	ID_546	1
HOUCHINESE	none	ID_547	1
HOUCHINESE	none	ID_548	1
HOUCHINESE	none	ID_549	1
HOUCHINESE	none	ID_550	1
HOUCHINESE	none	ID_551	1
HOUCHINESE	none	ID_552	1
HOUCHINESE	none	ID_553	1
HOUCHINESE	none	ID_554	1
HOUCHINESE	none	ID_555	1
HOUCHINESE	none	ID_556	1
HOUCHINESE	none	ID_557	1
HOUCHINESE	none	ID_558	1
HOUCHINESE	none	ID_559	1
HOUCHINESE	none	ID_560	1
HOUCHINESE	none	ID_561	1
HOUCHINESE	none	ID_562	1
HOUCHINESE	none	ID_563	1
HOUCHINESE	none	ID_564	1
HOUCHINESE	none	ID_565	1
HOUCHINESE	none	ID_566	1
HOUCHINESE	none	ID_567	1
HOUCHINESE	none	ID_568	1
HOUCHINESE	none	ID_569	1
HOUCHINESE	none	ID_570	1
HOUCHINESE	none	ID_571	1
HOUCHINESE	none	ID_572	1
HOUCHINESE	none	ID_573	1
HOUCHINESE	none	ID_574	1
HOUCHINESE	none	ID_575	1
HOUCHINESE	none	ID_576	1
HOUCHINESE	none	ID_577	1
HOUCHINESE	none	ID_578	1
HOUCHINESE	none	ID_579	1
HOUCHINESE	none	ID_580	1
HOUCHINESE	none	ID_581	1
HOUCHINESE	none	ID_582	1
HOUCHINESE	none	ID_583	1
HOUCHINESE	none	ID_584	1
HOUCHINESE	none	ID_585	1
HOUCHINESE	none	ID_586	1
HOUCHINESE	none	ID_587	1
HOUCHINESE	none	ID_588	1
HOUCHINESE	none	ID_589	1
HOUCHINESE	none	ID_590	1
HOUCHINESE	none	ID_591	1
HOUCHINESE	none	ID_592	1
HOUCHINESE	none	ID_593	1
HOUCHINESE	none	ID_594	1
HOUCHINESE	none	ID_595	1
HOUCHINESE	none	ID_596	1
HOUCHINESE	none	ID_597	1
HOUCHINESE	none	ID_598	1
HOUCHINESE	none	ID_599	1
HOUCHINESE	none	ID_600	1
HOUCHINESE	none	ID_601	1
HOUCHINESE	none	ID_602	1
HOUCHINESE	none	ID_603	1
HOUCHINESE	none	ID_604	1
HOUCHINESE	none	ID_605	1
HOUCHINESE	none	ID_606	1
HOUCHINESE	none	ID_607	1
HOUCHINESE	none	ID_608	1
HOUCHINESE	none	ID_609	1
HOUCHINESE	none	ID_610	1
HOUCHINESE	none	ID_611	1
HOUCHINESE	none	ID_612	1
HOUCHINESE	none	ID_613	1
HOUCHINESE	none	ID_614	1
HOUCHINESE	none	ID_615	1
HOUCHINESE	none	ID_616	1
HOUCHINESE	none	ID_617	1
HOUCHINESE	none	ID_618	1
HOUCHINESE	none	ID_619	1
HOUCHINESE	none	ID_620	1
HOUCHINESE	none	ID_621	1
HOUCHINESE	none	ID_622	1
HOUCHINESE	none	ID_623	1
HOUCHINESE	none	ID_624	1
HOUCHINESE	none	ID_625	1
HOUCHINESE	none	ID_626	1
HOUCHINESE	none	ID_627	1
HOUCHINESE	none	ID_628	1
HOUCHINESE	none	ID_629	1
HOUCHINESE	none	ID_630	1
HOUCHINESE	none	ID_631	1
HOUCHINESE	none	ID_632	1
HOUCHINESE	none	ID_633	1
HOUCHINESE	none	ID_634	1
HOUCHINESE	none	ID_635	1
HOUCHINESE	none	ID_636	1
HOUCHINESE	none	ID_637	1
HOUCHINESE	none	ID_638	1
HOUCHINESE	none	ID_639	1
HOUCHINESE	none	ID_640	1
HOUCHINESE	none	ID_641	1
HOUCHINESE	none	ID_642	1
HOUCHINESE	none	ID_643	1
HOUCHINESE	none	ID_644	1
HOUCHINESE	none	ID_645	1
HOUCHINESE	none	ID_646	1
HOUCHINESE	none	ID_647	1
HOUCHINESE	none	ID_648	1
HOUCHINESE	none	ID_649	1
HOUCHINESE	none	ID_650	1
HOUCHINESE	none	ID_651	1
HOUCHINESE	none	ID_652	1
HOUCHINESE	none	ID_653	1
HOUCHINESE	none	ID_654	1
HOUCHINESE	none	ID_655	1
HOUCHINESE	none	ID_656	1
HOUCHINESE	none	ID_657	1
HOUCHINESE	none	ID_658	1
HOUCHINESE	none	ID_659	1
HOUCHINESE	none	ID_660	1
HOUCHINESE	none	ID_661	1
HOUCHINESE	none	ID_662	1
HOUCHINESE	none	ID_663	1
HOUCHINESE	none	ID_664	1
HOUCHINESE	none	ID_665	1
HOUCHINESE	none	ID_666	1
HOUCHINESE	none	ID_667	1
HOUCHINESE	none	ID_668	1
HOUCHINESE	none	ID_669	1
HOUCHINESE	none	ID_670	1
HOUCHINESE	none	ID_671	1
HOUCHINESE	none	ID_672	1
HOUCHINESE	none	ID_673	1
HOUCHINESE	none	ID_674	1
HOUCHINESE	none	ID_675	1
HOUCHINESE	none	ID_676	1
HOUCHINESE	none	ID_677	1
HOUCHINESE	none	ID_678	1
HOUCHINESE	none	ID_679	1
HOUCHINESE	none	ID_680	1
HOUCHINESE	none	ID_681	1
HOUCHINESE	none	ID_682	1
HOUCHINESE	none	ID_683	1
HOUCHINESE	none	ID_684	1
HOUCHINESE	none	ID_685	1
HOUCHINESE	none	ID_686	1
HOUCHINESE	none	ID_687	1
HOUCHINESE	none	ID_688	1
HOUCHINESE	none	ID_689	1
HOUCHINESE	none	ID_690	1
HOUCHINESE	none	ID_691	1
HOUCHINESE	none	ID_692	1
HOUCHINESE	none	ID_693	1
HOUCHINESE	none	ID_694	1
HOUCHINESE	none	ID_695	1
HOUCHINESE	none	ID_696	1
HOUCHINESE	none	ID_697	1
HOUCHINESE	none	ID_698	1
HOUCHINESE	none	ID_699	1
HOUCHINESE	none	ID_700	1
HOUCHINESE	none	ID_701	1
HOUCHINESE	none	ID_702	1
HOUCHINESE	none	ID_703	1
HOUCHINESE	none	ID_704	1
HOUCHINESE	none	ID_705	1
HOUCHINESE	none	ID_706	1
HOUCHINESE	none	ID_707	1
HOUCHINESE	none	ID_708	1
HOUCHINESE	none	ID_709	1
HOUCHINESE	none	ID_710	1
HOUCHINESE	none	ID_711	1
HOUCHINESE	none	ID_712	1
HOUCHINESE	none	ID_713	1
HOUCHINESE	none	ID_714	1
HOUCHINESE	none	ID_715	1
HOUCHINESE	none	ID_716	1
HOUCHINESE	none	ID_717	1
HOUCHINESE	none	ID_718	1
HOUCHINESE	none	ID_719	1
HOUCHINESE	none	ID_720	1
HOUCHINESE	none	ID_721	1
HOUCHINESE	none	ID_722	1
HOUCHINESE	none	ID_723	1
HOUCHINESE	none	ID_724	1
HOUCHINESE	none	ID_725	1
HOUCHINESE	none	ID_726	1
HOUCHINESE	none	ID_727	1
HOUCHINESE	none	ID_728	1
HOUCHINESE	none	ID_729	1
HOUCHINESE	none	ID_730	1
HOUCHINESE	none	ID_731	1
HOUCHINESE	none	ID_732	1
HOUCHINESE	none	ID_733	1
HOUCHINESE	none	ID_734	1
HOUCHINESE	none	ID_735	1
HOUCHINESE	none	ID_736	1
HOUCHINESE	none	ID_737	1
HOUCHINESE	none	ID_738	1
HOUCHINESE	none	ID_739	1
HOUCHINESE	none	ID_740	1
HOUCHINESE	none	ID_741	1
HOUCHINESE	none	ID_742	1
HOUCHINESE	none	ID_743	1
HOUCHINESE	none	ID_744	1
HOUCHINESE	none	ID_745	1
HOUCHINESE	none	ID_746	1
HOUCHINESE	none	ID_747	1
HOUCHINESE	none	ID_748	1
HOUCHINESE	none	ID_749	1
HOUCHINESE	none	ID_750	1
HOUCHINESE	none	ID_751	1
HOUCHINESE	none	ID_752	1
HOUCHINESE	none	ID_753	1
HOUCHINESE	none	ID_754	1
HOUCHINESE	none	ID_755	1
HOUCHINESE	none	ID_756	1
HOUCHINESE	gap	ID_1	5
HOUCHINESE	gap	ID_2	3
HOUCHINESE	gap	ID_3	6
HOUCHINESE	gap	ID_4	5
HOUCHINESE	gap	ID_5	2
HOUCHINESE	gap	ID_6	33
HOUCHINESE	gap	ID_7	5
HOUCHINESE	gap	ID_8	4
HOUCHINESE	gap	ID_9	4
HOUCHINESE	gap	ID_10	2
HOUCHINESE	gap	ID_11	7
HOUCHINESE	gap	ID_12	8
HOUCHINESE	gap	ID_13	3
HOUCHINESE	gap	ID_14	3
HOUCHINESE	gap	ID_15	5
HOUCHINESE	gap	ID_16	2
HOUCHINESE	gap	ID_17	2
HOUCHINESE	gap	ID_18	22
HOUCHINESE	gap	ID_19	36
HOUCHINESE	gap	ID_20	3
HOUCHINESE	gap	ID_21	13
HOUCHINESE	gap	ID_22	3
HOUCHINESE	gap	ID_23	11
HOUCHINESE	gap	ID_24	29
HOUCHINESE	gap	ID_25	2
HOUCHINESE	gap	ID_26	3
HOUCHINESE	gap	ID_27	6
HOUCHINESE	gap	ID_28	2
HOUCHINESE	gap	ID_29	3
HOUCHINESE	gap	ID_30	3
HOUCHINESE	gap	ID_31	12
HOUCHINESE	gap	ID_32	2
HOUCHINESE	gap	ID_33	4
HOUCHINESE	gap	ID_34	12
HOUCHINESE	gap	ID_35	2
HOUCHINESE	gap	ID_36	4
HOUCHINESE	gap	ID_37	3
HOUCHINESE	gap	ID_38	7
HOUCHINESE	gap	ID_39	2
HOUCHINESE	gap	ID_40	2
HOUCHINESE	gap	ID_41	3
HOUCHINESE	gap	ID_42	2
HOUCHINESE	gap	ID_43	2
HOUCHINESE	gap	ID_44	15
HOUCHINESE	gap	ID_45	4
HOUCHINESE	gap	ID_46	2
HOUCHINESE	gap	ID_47	2
HOUCHINESE	gap	ID_48	4
HOUCHINESE	gap	ID_49	3
HOUCHINESE	gap	ID_50	2
HOUCHINESE	gap	ID_51	2
HOUCHINESE	gap	ID_52	2
HOUCHINESE	gap	ID_53	2
HOUCHINESE	gap	ID_54	25
HOUCHINESE	gap	ID_55	4
HOUCHINESE	gap	ID_56	2
HOUCHINESE	gap	ID_57	2
HOUCHINESE	gap	ID_58	2
HOUCHINESE	gap	ID_59	3
HOUCHINESE	gap	ID_60	2
HOUCHINESE	gap	ID_61	2
HOUCHINESE	gap	ID_62	2
HOUCHINESE	gap	ID_63	16
HOUCHINESE	gap	ID_64	4
HOUCHINESE	gap	ID_65	2
HOUCHINESE	gap	ID_66	2
