ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
968	northmansi	many	saw	s.a.w	s a		97	240	s a	C V	s a w	s a w	C V C
971	pelymkamansi	many	ʃɔu	ʃ.ɔu	ʃ ɔu		97	240	ʃ ɔu	C V	ʃ ɔu -	ʃ ɔu	C V
973	tavdamansi	many	ʃɔu	ʃ.ɔu	ʃ ɔu		97	240	ʃ ɔu	C V	ʃ ɔu -	ʃ ɔu	C V
977	jugankhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
982	kazymkhanty	many	aːr	aː.r	aː r		98	241	aː r	V C	aː r	aː r	V C
979	kondakhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
980	nizjamkhanty	many	aːr	aː.r	aː r		98	241	aː r	V C	aː r	aː r	V C
984	obdorskkhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
981	sherkalykhanty	many	aːr	aː.r	aː r		98	241	aː r	V C	aː r	aː r	V C
983	synjakhanty	many	aːr	aː.r	aː r		98	241	aː r	V C	aː r	aː r	V C
976	tremjugankhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
978	upperdemjankakhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
974	vakhkhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
975	vasjugankhanty	many	æːr	æː.r	æː r		98	241	æː r	V C	æː r	æː r	V C
998	jugankhanty	meat	ɲawɨː	ɲ.a.w.ɨː	ɲ a w ɨː		99	242	ɲ a w ɨː	C V C V	ɲ a w ɨː -	ɲ a w ɨː	C V C V
1003	kazymkhanty	meat	ɲoχiː	ɲ.o.χ.iː	ɲ o χ iː		99	242	ɲ o χ iː	C V C V	ɲ o χ iː -	ɲ o χ iː	C V C V
1000	kondakhanty	meat	ɲoχə	ɲ.o.χ.ə	ɲ o χ ə		99	242	ɲ o χ ə	C V C V	ɲ o χ ə -	ɲ o χ ə	C V C V
989	kondamansi	meat	ɲoul	ɲ.ou.l	ɲ ou		99	242	ɲ ou - -	C V	ɲ ou - - l	ɲ ou l	C V C
995	likrisovskojekhanty	meat	ɲaɣʷɨː	ɲ.a.ɣʷ.ɨː	ɲ a ɣʷ ɨː		99	242	ɲ a ɣʷ ɨː	C V C V	ɲ a ɣʷ ɨː -	ɲ a ɣʷ ɨː	C V C V
987	lowerlozvamansi	meat	ɲɔul	ɲ.ɔu.l	ɲ ɔu		99	242	ɲ ɔu - -	C V	ɲ ɔu - - l	ɲ ɔu l	C V C
996	malyjjugankhanty	meat	ɲaɣʷɨː	ɲ.a.ɣʷ.ɨː	ɲ a ɣʷ ɨː		99	242	ɲ a ɣʷ ɨː	C V C V	ɲ a ɣʷ ɨː -	ɲ a ɣʷ ɨː	C V C V
986	middlelozvamansi	meat	ɲoul	ɲ.ou.l	ɲ ou		99	242	ɲ ou - -	C V	ɲ ou - - l	ɲ ou l	C V C
1001	nizjamkhanty	meat	ɲoχə	ɲ.o.χ.ə	ɲ o χ ə		99	242	ɲ o χ ə	C V C V	ɲ o χ ə -	ɲ o χ ə	C V C V
985	northmansi	meat	ɲɔwəʎ	ɲ.ɔ.w.ə.ʎ	ɲ ɔ w ə		99	242	ɲ ɔ w ə	C V C V	ɲ ɔ w ə ʎ	ɲ ɔ w ə ʎ	C V C V C
1005	obdorskkhanty	meat	ɲoχaː	ɲ.o.χ.aː	ɲ o χ aː		99	242	ɲ o χ aː	C V C V	ɲ o χ aː -	ɲ o χ aː	C V C V
988	pelymkamansi	meat	ɲɔuʎ	ɲ.ɔu.ʎ	ɲ ɔu		99	242	ɲ ɔu - -	C V	ɲ ɔu - - ʎ	ɲ ɔu ʎ	C V C
1002	sherkalykhanty	meat	ɲoχə	ɲ.o.χ.ə	ɲ o χ ə		99	242	ɲ o χ ə	C V C V	ɲ o χ ə -	ɲ o χ ə	C V C V
1004	synjakhanty	meat	ɲoχiː	ɲ.o.χ.iː	ɲ o χ iː		99	242	ɲ o χ iː	C V C V	ɲ o χ iː -	ɲ o χ iː	C V C V
990	tavdamansi	meat	ɲəːul	ɲ.əːu.l	ɲ əː u		99	242	ɲ əː - u	C V V	ɲ əː - u l	ɲ əː u l	C V V C
997	tremjugankhanty	meat	ɲaɣʷɨː	ɲ.a.ɣʷ.ɨː	ɲ a ɣʷ ɨː		99	242	ɲ a ɣʷ ɨː	C V C V	ɲ a ɣʷ ɨː -	ɲ a ɣʷ ɨː	C V C V
999	upperdemjankakhanty	meat	ɲoχə	ɲ.o.χ.ə	ɲ o χ ə		99	242	ɲ o χ ə	C V C V	ɲ o χ ə -	ɲ o χ ə	C V C V
991	vakhkhanty	meat	ɲoːɣɨː	ɲ.oː.ɣ.ɨː	ɲ oː ɣ ɨː		99	242	ɲ oː ɣ ɨː	C V C V	ɲ oː ɣ ɨː -	ɲ oː ɣ ɨː	C V C V
994	vartovskojekhanty	meat	ɲoːɣɨː	ɲ.oː.ɣ.ɨː	ɲ oː ɣ ɨː		99	242	ɲ oː ɣ ɨː	C V C V	ɲ oː ɣ ɨː -	ɲ oː ɣ ɨː	C V C V
993	vasjugankhanty	meat	ɲoːɣɨː	ɲ.oː.ɣ.ɨː	ɲ oː ɣ ɨː		99	242	ɲ oː ɣ ɨː	C V C V	ɲ oː ɣ ɨː -	ɲ oː ɣ ɨː	C V C V
992	verkhnekalymskkhanty	meat	ɲoːɣɨː	ɲ.oː.ɣ.ɨː	ɲ oː ɣ ɨː		99	242	ɲ oː ɣ ɨː	C V C V	ɲ oː ɣ ɨː -	ɲ oː ɣ ɨː	C V C V
1010	kondamansi	moon	joːŋqəp	j.oː.ŋ.q.ə.p	j oː ŋ q ə p		100	15	j oː ŋ q ə p	C V C C V C	j oː ŋ q ə p	j oː ŋ q ə p	C V C C V C
1008	lowerlozvamansi	moon	jɔːŋχəp	j.ɔː.ŋ.χ.ə.p	j ɔː ŋ χ ə p		100	15	j ɔː ŋ χ ə p	C V C C V C	j ɔː ŋ χ ə p	j ɔː ŋ χ ə p	C V C C V C
1007	middlelozvamansi	moon	joɔŋqəp	j.oɔ.ŋ.q.ə.p	j oɔ ŋ q ə p		100	15	j oɔ ŋ q ə p	C V C C V C	j oɔ ŋ q ə p	j oɔ ŋ q ə p	C V C C V C
1006	northmansi	moon	jɔːŋχəp	j.ɔː.ŋ.χ.ə.p	j ɔː ŋ χ ə p		100	15	j ɔː ŋ χ ə p	C V C C V C	j ɔː ŋ χ ə p	j ɔː ŋ χ ə p	C V C C V C
1009	pelymkamansi	moon	joːŋqəp	j.oː.ŋ.q.ə.p	j oː ŋ q ə p		100	15	j oː ŋ q ə p	C V C C V C	j oː ŋ q ə p	j oː ŋ q ə p	C V C C V C
1011	tavdamansi	moon	jamp	j.a.m.p	j a m p		100	15	j a - m - p	C V C C	j a - m - p	j a m p	C V C C
1015	jugankhanty	moon	tɨːləs	t.ɨː.l.ə.s	t ɨː l ə s		-102	2	t ɨː l ə s -	C V C V C	t ɨː l ə s -	t ɨː l ə s	C V C V C
1020	kazymkhanty	moon	tiɬəsj	t.i.ɬ.ə.s.j	t i ɬ ə s j		-102	2	t i ɬ ə s j	C V C V C C	t i ɬ ə s j	t i ɬ ə s j	C V C V C C
1017	kondakhanty	moon	tiːləʃ	t.iː.l.ə.ʃ	t iː l ə ʃ		-102	2	t iː l ə ʃ -	C V C V C	t iː l ə ʃ -	t iː l ə ʃ	C V C V C
1018	nizjamkhanty	moon	tiləsj	t.i.l.ə.s.j	t i l ə s j		-102	2	t i l ə s j	C V C V C C	t i l ə s j	t i l ə s j	C V C V C C
1022	obdorskkhanty	moon	tiːləsj	t.iː.l.ə.s.j	t iː l ə s j		-102	2	t iː l ə s j	C V C V C C	t iː l ə s j	t iː l ə s j	C V C V C C
1019	sherkalykhanty	moon	tiləsj	t.i.l.ə.s.j	t i l ə s j		-102	2	t i l ə s j	C V C V C C	t i l ə s j	t i l ə s j	C V C V C C
1021	synjakhanty	moon	tiləsj	t.i.l.ə.s.j	t i l ə s j		-102	2	t i l ə s j	C V C V C C	t i l ə s j	t i l ə s j	C V C V C C
1014	tremjugankhanty	moon	tɨːɬəs	t.ɨː.ɬ.ə.s	t ɨː ɬ ə s		-102	2	t ɨː ɬ ə s -	C V C V C	t ɨː ɬ ə s -	t ɨː ɬ ə s	C V C V C
1016	upperdemjankakhanty	moon	tiːləʃ	t.iː.l.ə.ʃ	t iː l ə ʃ		-102	2	t iː l ə ʃ -	C V C V C	t iː l ə ʃ -	t iː l ə ʃ	C V C V C
1027	kondamansi	mountain	əχ	ə.χ	ə χ		103	17	ə χ	V C	ə χ	ə χ	V C
1025	lowerlozvamansi	mountain	əχ	ə.χ	ə χ		103	17	ə χ	V C	ə χ	ə χ	V C
1026	pelymkamansi	mountain	əχ	ə.χ	ə χ		103	17	ə χ	V C	ə χ	ə χ	V C
1028	tavdamansi	mountain	æχ	æ.χ	æ χ		103	17	æ χ	V C	æ χ	æ χ	V C
1035	jugankhanty	mountain	ræp	r.æ.p	r æ p		105	19	r æ p	C V C	r æ p	r æ p	C V C
1040	kazymkhanty	mountain	rɛːp	r.ɛː.p	r ɛː p		105	19	r ɛː p	C V C	r ɛː p	r ɛː p	C V C
1037	kondakhanty	mountain	reːp	r.eː.p	r eː p		105	19	r eː p	C V C	r eː p	r eː p	C V C
1033	likrisovskojekhanty	mountain	ræp	r.æ.p	r æ p		105	19	r æ p	C V C	r æ p	r æ p	C V C
1038	nizjamkhanty	mountain	reːp	r.eː.p	r eː p		105	19	r eː p	C V C	r eː p	r eː p	C V C
1042	obdorskkhanty	mountain	reːp	r.eː.p	r eː p		105	19	r eː p	C V C	r eː p	r eː p	C V C
1041	synjakhanty	mountain	reːp	r.eː.p	r eː p		105	19	r eː p	C V C	r eː p	r eː p	C V C
1034	tremjugankhanty	mountain	ræp	r.æ.p	r æ p		105	19	r æ p	C V C	r æ p	r æ p	C V C
1036	upperdemjankakhanty	mountain	reːp	r.eː.p	r eː p		105	19	r eː p	C V C	r eː p	r eː p	C V C
1032	vartovskojekhanty	mountain	ræw	r.æ.w	r æ w		105	19	r æ w	C V C	r æ w	r æ w	C V C
1031	vasjugankhanty	mountain	reːw	r.eː.w	r eː w		105	19	r eː w	C V C	r eː w	r eː w	C V C
1030	verkhnekalymskkhanty	mountain	reːw	r.eː.w	r eː w		105	19	r eː w	C V C	r eː w	r eː w	C V C
1047	kondamansi	mouth	tus	t.u.s	t u s		109	23	t u s	C V C	t u s	t u s	C V C
1045	lowerlozvamansi	mouth	tus	t.u.s	t u s		109	23	t u s	C V C	t u s	t u s	C V C
1044	middlelozvamansi	mouth	tus	t.u.s	t u s		109	23	t u s	C V C	t u s	t u s	C V C
1046	pelymkamansi	mouth	tus	t.u.s	t u s		109	23	t u s	C V C	t u s	t u s	C V C
1048	tavdamansi	mouth	toːʃ	t.oː.ʃ	t oː ʃ		109	23	t oː ʃ	C V C	t oː ʃ	t oː ʃ	C V C
1056	jugankhanty	mouth	ɬuːɬ	ɬ.uː.ɬ	ɬ uː ɬ		110	25	ɬ uː ɬ	C V C	ɬ uː ɬ	ɬ uː ɬ	C V C
1058	kondakhanty	mouth	tuːt	t.uː.t	t uː t		110	25	t uː t	C V C	t uː t	t uː t	C V C
1053	likrisovskojekhanty	mouth	θuːθ	θ.uː.θ	θ uː θ		110	25	θ uː θ	C V C	θ uː θ	θ uː θ	C V C
1054	malyjjugankhanty	mouth	ɬuːɬ	ɬ.uː.ɬ	ɬ uː ɬ		110	25	ɬ uː ɬ	C V C	ɬ uː ɬ	ɬ uː ɬ	C V C
1059	nizjamkhanty	mouth	tuːt	t.uː.t	t uː t		110	25	t uː t	C V C	t uː t	t uː t	C V C
1060	sherkalykhanty	mouth	tuːt	t.uː.t	t uː t		110	25	t uː t	C V C	t uː t	t uː t	C V C
1055	tremjugankhanty	mouth	ɬuːɬ	ɬ.uː.ɬ	ɬ uː ɬ		110	25	ɬ uː ɬ	C V C	ɬ uː ɬ	ɬ uː ɬ	C V C
1057	upperdemjankakhanty	mouth	tuːt	t.uː.t	t uː t		110	25	t uː t	C V C	t uː t	t uː t	C V C
1049	vakhkhanty	mouth	luːl	l.uː.l	l uː l		110	25	l uː l	C V C	l uː l	l uː l	C V C
1052	vartovskojekhanty	mouth	ɬuːɬ	ɬ.uː.ɬ	ɬ uː ɬ		110	25	ɬ uː ɬ	C V C	ɬ uː ɬ	ɬ uː ɬ	C V C
1051	vasjugankhanty	mouth	juːl	j.uː.l	j uː l		110	25	j uː l	C V C	j uː l	j uː l	C V C
1050	verkhnekalymskkhanty	mouth	juːl	j.uː.l	j uː l		110	25	j uː l	C V C	j uː l	j uː l	C V C
1061	kazymkhanty	mouth	uŋəɬ	u.ŋ.ə.ɬ	u ŋ ə ɬ		111	26	u ŋ ə ɬ	V C V C	u ŋ ə ɬ	u ŋ ə ɬ	V C V C
1063	obdorskkhanty	mouth	uːŋəl	uː.ŋ.ə.l	uː ŋ ə l		111	26	uː ŋ ə l	V C V C	uː ŋ ə l	uː ŋ ə l	V C V C
1062	synjakhanty	mouth	uŋəl	u.ŋ.ə.l	u ŋ ə l		111	26	u ŋ ə l	V C V C	u ŋ ə l	u ŋ ə l	V C V C
1076	jugankhanty	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1081	kazymkhanty	name	nɛːm	n.ɛː.m	n ɛː m		112	27	n ɛː m	C V C	n ɛː m	n ɛː m	C V C
1078	kondakhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1067	kondamansi	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1073	likrisovskojekhanty	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1074	malyjjugankhanty	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1065	middlelozvamansi	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1079	nizjamkhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1064	northmansi	name	nam	n.a.m	n a m		112	27	n a m	C V C	n a m	n a m	C V C
1083	obdorskkhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1066	pelymkamansi	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1080	sherkalykhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1082	synjakhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1068	tavdamansi	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1075	tremjugankhanty	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1077	upperdemjankakhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1069	vakhkhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1072	vartovskojekhanty	name	næm	n.æ.m	n æ m		112	27	n æ m	C V C	n æ m	n æ m	C V C
1071	vasjugankhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1070	verkhnekalymskkhanty	name	neːm	n.eː.m	n eː m		112	27	n eː m	C V C	n eː m	n eː m	C V C
1899	kondamansi	near	æli	æ.l.i	æ l i		212	136	æ l - i	V C V	æ l - i	æ l i	V C V
1897	middlelozvamansi	near	ælæ	æ.l.æ	æ l æ		212	136	æ l - æ	V C V	æ l - æ	æ l æ	V C V
1898	pelymkamansi	near	ælæɨ	æ.l.æɨ	æ l æ ɨ		212	136	æ l æ ɨ	V C V V	æ l æ ɨ	æ l æ ɨ	V C V V
1900	tavdamansi	near	ælæu	æ.l.æu	æ l æ u		212	136	æ l æ u	V C V V	æ l æ u	æ l æ u	V C V V
1904	jugankhanty	near	wæːnnə	w.æː.nː.ə	w æː nː ə		213	137	w æː nː ə	C V C V	w æː nː ə	w æː nː ə	C V C V
1908	kazymkhanty	near	waːɳɳə	w.aː.ɳː.ə	w aː ɳː ə		213	137	w aː ɳː ə	C V C V	w aː ɳː ə	w aː ɳː ə	C V C V
1906	kondakhanty	near	wæːnnə	w.æː.nː.ə	w æː nː ə		213	137	w æː nː ə	C V C V	w æː nː ə	w æː nː ə	C V C V
1907	nizjamkhanty	near	waːnnaː	w.aː.nː.aː	w aː nː aː		213	137	w aː nː aː	C V C V	w aː nː aː	w aː nː aː	C V C V
1909	obdorskkhanty	near	wæːnnæː	w.æː.nː.æː	w æː nː æː		213	137	w æː nː æː	C V C V	w æː nː æː	w æː nː æː	C V C V
1903	tremjugankhanty	near	wæːɳɳə	w.æː.ɳː.ə	w æː ɳː ə		213	137	w æː ɳː ə	C V C V	w æː ɳː ə	w æː ɳː ə	C V C V
1905	upperdemjankakhanty	near	wæːnnə	w.æː.nː.ə	w æː nː ə		213	137	w æː nː ə	C V C V	w æː nː ə	w æː nː ə	C V C V
1901	vakhkhanty	near	wæːɳɳə	w.æː.ɳː.ə	w æː ɳː ə		213	137	w æː ɳː ə	C V C V	w æː ɳː ə	w æː ɳː ə	C V C V
1094	jugankhanty	neck	sæːpəɬ	s.æː.p.ə.ɬ	s æː p ə ɬ		113	28	s æː p - ə ɬ	C V C V C	s æː p - ə ɬ	s æː p ə ɬ	C V C V C
1098	kazymkhanty	neck	saːpəɬ	s.aː.p.ə.ɬ	s aː p ə ɬ		113	28	s aː p - ə ɬ	C V C V C	s aː p - ə ɬ	s aː p ə ɬ	C V C V C
1087	kondamansi	neck	soplo	s.o.p.l.o	s o p l o		113	28	s o p l o -	C V C C V	s o p l o -	s o p l o	C V C C V
1091	likrisovskojekhanty	neck	sæːpəθ	s.æː.p.ə.θ	s æː p ə θ		113	28	s æː p - ə θ	C V C V C	s æː p - ə θ	s æː p ə θ	C V C V C
1092	malyjjugankhanty	neck	sæːpəɬ	s.æː.p.ə.ɬ	s æː p ə ɬ		113	28	s æː p - ə ɬ	C V C V C	s æː p - ə ɬ	s æː p ə ɬ	C V C V C
1085	middlelozvamansi	neck	ʃiplu	ʃ.i.p.l.u	ʃ i p l u		113	28	ʃ i p l u -	C V C C V	ʃ i p l u -	ʃ i p l u	C V C C V
1096	nizjamkhanty	neck	saːpət	s.aː.p.ə.t	s aː p ə t		113	28	s aː p - ə t	C V C V C	s aː p - ə t	s aː p ə t	C V C V C
1084	northmansi	neck	siplu	s.i.p.l.u	s i p l u		113	28	s i p l u -	C V C C V	s i p l u -	s i p l u	C V C C V
1100	obdorskkhanty	neck	sæːpəl	s.æː.p.ə.l	s æː p ə l		113	28	s æː p - ə l	C V C V C	s æː p - ə l	s æː p ə l	C V C V C
1086	pelymkamansi	neck	ʃiplu	ʃ.i.p.l.u	ʃ i p l u		113	28	ʃ i p l u -	C V C C V	ʃ i p l u -	ʃ i p l u	C V C C V
1097	sherkalykhanty	neck	saːpət	s.aː.p.ə.t	s aː p ə t		113	28	s aː p - ə t	C V C V C	s aː p - ə t	s aː p ə t	C V C V C
1099	synjakhanty	neck	saːpəl	s.aː.p.ə.l	s aː p ə l		113	28	s aː p - ə l	C V C V C	s aː p - ə l	s aː p ə l	C V C V C
1093	tremjugankhanty	neck	sæːpəɬ	s.æː.p.ə.ɬ	s æː p ə ɬ		113	28	s æː p - ə ɬ	C V C V C	s æː p - ə ɬ	s æː p ə ɬ	C V C V C
1095	upperdemjankakhanty	neck	sæːpət	s.æː.p.ə.t	s æː p ə t		113	28	s æː p - ə t	C V C V C	s æː p - ə t	s æː p ə t	C V C V C
1088	vakhkhanty	neck	sæːwəl	s.æː.w.ə.l	s æː w ə l		113	28	s æː w - ə l	C V C V C	s æː w - ə l	s æː w ə l	C V C V C
1090	vasjugankhanty	neck	sæːwəl	s.æː.w.ə.l	s æː w ə l		113	28	s æː w - ə l	C V C V C	s æː w - ə l	s æː w ə l	C V C V C
1089	verkhnekalymskkhanty	neck	sæːwəl	s.æː.w.ə.l	s æː w ə l		113	28	s æː w - ə l	C V C V C	s æː w - ə l	s æː w ə l	C V C V C
1114	jugankhanty	new	jeɬəp	j.e.ɬ.ə.p	j e ɬ ə p		114	29	j e ɬ ə p	C V C V C	j e ɬ ə p - -	j e ɬ ə p	C V C V C
1119	kazymkhanty	new	jiɬəp	j.i.ɬ.ə.p	j i ɬ ə p		114	29	j i ɬ ə p	C V C V C	j i ɬ ə p - -	j i ɬ ə p	C V C V C
1116	kondakhanty	new	jetəp	j.e.t.ə.p	j e t ə p		114	29	j e t ə p	C V C V C	j e t ə p - -	j e t ə p	C V C V C
1105	kondamansi	new	jelpəl	j.e.l.p.ə.l	j e l p		114	29	j e l - p	C V C C	j e l - p ə l	j e l p ə l	C V C C V C
1111	likrisovskojekhanty	new	jeθəp	j.e.θ.ə.p	j e θ ə p		114	29	j e θ ə p	C V C V C	j e θ ə p - -	j e θ ə p	C V C V C
1103	lowerlozvamansi	new	ʎæʎpəl	ʎ.æ.ʎ.p.ə.l	ʎ æ ʎ p		114	29	ʎ æ ʎ - p	C V C C	ʎ æ ʎ - p ə l	ʎ æ ʎ p ə l	C V C C V C
1112	malyjjugankhanty	new	jeɬəp	j.e.ɬ.ə.p	j e ɬ ə p		114	29	j e ɬ ə p	C V C V C	j e ɬ ə p - -	j e ɬ ə p	C V C V C
1102	middlelozvamansi	new	ʎæʎpəl	ʎ.æ.ʎ.p.ə.l	ʎ æ ʎ p		114	29	ʎ æ ʎ - p	C V C C	ʎ æ ʎ - p ə l	ʎ æ ʎ p ə l	C V C C V C
1117	nizjamkhanty	new	jitəp	j.i.t.ə.p	j i t ə p		114	29	j i t ə p	C V C V C	j i t ə p - -	j i t ə p	C V C V C
1101	northmansi	new	iʎp	i.ʎ.p	i ʎ p		114	29	- i ʎ - p	V C C	- i ʎ - p - -	i ʎ p	V C C
1121	obdorskkhanty	new	jiːləp	j.iː.l.ə.p	j iː l ə p		114	29	j iː l ə p	C V C V C	j iː l ə p - -	j iː l ə p	C V C V C
1104	pelymkamansi	new	ʎæʎpəl	ʎ.æ.ʎ.p.ə.l	ʎ æ ʎ p		114	29	ʎ æ ʎ - p	C V C C	ʎ æ ʎ - p ə l	ʎ æ ʎ p ə l	C V C C V C
1118	sherkalykhanty	new	jatəp	j.a.t.ə.p	j a t ə p		114	29	j a t ə p	C V C V C	j a t ə p - -	j a t ə p	C V C V C
1120	synjakhanty	new	jaləp	j.a.l.ə.p	j a l ə p		114	29	j a l ə p	C V C V C	j a l ə p - -	j a l ə p	C V C V C
1106	tavdamansi	new	elpəʎ	e.l.p.ə.ʎ	e l p		114	29	- e l - p	V C C	- e l - p ə ʎ	e l p ə ʎ	V C C V C
1113	tremjugankhanty	new	jeɬəp	j.e.ɬ.ə.p	j e ɬ ə p		114	29	j e ɬ ə p	C V C V C	j e ɬ ə p - -	j e ɬ ə p	C V C V C
1115	upperdemjankakhanty	new	jetəp	j.e.t.ə.p	j e t ə p		114	29	j e t ə p	C V C V C	j e t ə p - -	j e t ə p	C V C V C
1107	vakhkhanty	new	jeləw	j.e.l.ə.w	j e l		114	29	j e l - -	C V C	j e l - - ə w	j e l ə w	C V C V C
1110	vartovskojekhanty	new	jeɬəw	j.e.ɬ.ə.w	j e ɬ		114	29	j e ɬ - -	C V C	j e ɬ - - ə w	j e ɬ ə w	C V C V C
1109	vasjugankhanty	new	jeləw	j.e.l.ə.w	j e l		114	29	j e l - -	C V C	j e l - - ə w	j e l ə w	C V C V C
1108	verkhnekalymskkhanty	new	jeləw	j.e.l.ə.w	j e l		114	29	j e l - -	C V C	j e l - - ə w	j e l ə w	C V C V C
1134	jugankhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1139	kazymkhanty	night	aːt	aː.t	aː t		115	30	aː t	V C	aː t	aː t	V C
1136	kondakhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1132	malyjjugankhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1137	nizjamkhanty	night	aːt	aː.t	aː t		115	30	aː t	V C	aː t	aː t	V C
1122	northmansi	night	eːt	eː.t	eː t		115	30	eː t	V C	eː t	eː t	V C
1141	obdorskkhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1138	sherkalykhanty	night	aːt	aː.t	aː t		115	30	aː t	V C	aː t	aː t	V C
1140	synjakhanty	night	aːt	aː.t	aː t		115	30	aː t	V C	aː t	aː t	V C
1133	tremjugankhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1135	upperdemjankakhanty	night	æːt	æː.t	æː t		115	30	æː t	V C	æː t	æː t	V C
1126	kondamansi	night	jə	j.ə	j ə		116	31	j ə	C V	j ə -	j ə	C V
1124	lowerlozvamansi	night	i	i	i		116	31	- i	V	- i -	i	V
1123	middlelozvamansi	night	jiː	j.iː	j iː		116	31	j iː	C V	j iː -	j iː	C V
1125	pelymkamansi	night	jiː	j.iː	j iː		116	31	j iː	C V	j iː -	j iː	C V
1127	tavdamansi	night	jiː	j.iː	j iː		116	31	j iː	C V	j iː -	j iː	C V
1128	vakhkhanty	night	jej	j.e.j	j e		116	31	j e	C V	j e j	j e j	C V C
1131	vartovskojekhanty	night	jej	j.e.j	j e		116	31	j e	C V	j e j	j e j	C V C
1130	vasjugankhanty	night	ej	e.j	e		116	31	- e	V	- e j	e j	V C
1129	verkhnekalymskkhanty	night	jej	j.e.j	j e		116	31	j e	C V	j e j	j e j	C V C
1154	jugankhanty	nose	ɲoɬ	ɲ.o.ɬ	ɲ o ɬ		117	32	ɲ o ɬ	C V C	ɲ o ɬ	ɲ o ɬ	C V C
1159	kazymkhanty	nose	ɲoɬ	ɲ.o.ɬ	ɲ o ɬ		117	32	ɲ o ɬ	C V C	ɲ o ɬ	ɲ o ɬ	C V C
1156	kondakhanty	nose	ɲat	ɲ.a.t	ɲ a t		117	32	ɲ a t	C V C	ɲ a t	ɲ a t	C V C
1146	kondamansi	nose	ɲɔl	ɲ.ɔ.l	ɲ ɔ l		117	32	ɲ ɔ l	C V C	ɲ ɔ l	ɲ ɔ l	C V C
1151	likrisovskojekhanty	nose	ɲoθ	ɲ.o.θ	ɲ o θ		117	32	ɲ o θ	C V C	ɲ o θ	ɲ o θ	C V C
1144	lowerlozvamansi	nose	ɲal	ɲ.a.l	ɲ a l		117	32	ɲ a l	C V C	ɲ a l	ɲ a l	C V C
1152	malyjjugankhanty	nose	ɲoɬ	ɲ.o.ɬ	ɲ o ɬ		117	32	ɲ o ɬ	C V C	ɲ o ɬ	ɲ o ɬ	C V C
1143	middlelozvamansi	nose	ɲal	ɲ.a.l	ɲ a l		117	32	ɲ a l	C V C	ɲ a l	ɲ a l	C V C
1157	nizjamkhanty	nose	ɲot	ɲ.o.t	ɲ o t		117	32	ɲ o t	C V C	ɲ o t	ɲ o t	C V C
1142	northmansi	nose	ɲol	ɲ.o.l	ɲ o l		117	32	ɲ o l	C V C	ɲ o l	ɲ o l	C V C
1161	obdorskkhanty	nose	ɲal	ɲ.a.l	ɲ a l		117	32	ɲ a l	C V C	ɲ a l	ɲ a l	C V C
1145	pelymkamansi	nose	ɲal	ɲ.a.l	ɲ a l		117	32	ɲ a l	C V C	ɲ a l	ɲ a l	C V C
