ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE
3540	westernpantar	itchy	kaka	kaka	k a k a		157_itchy-0	379	k a k a	C V C V
3535	abui	itchy	jokung	jokung	dʒ o k u ŋ		157_itchy-3	382	- dʒ o k u ŋ -	C V C V C
3537	kamang	itchy	ilukui	ilukui	i l u k u i		157_itchy-3	382	i l u k u - i	V C V C V V
3541	kui	itchy	rok	rok	r o k		157_itchy-3	382	- r o k - - -	C V C
3538	wersing	itchy	iruk	iruk	i r u k		157_itchy-3	382	i r u k - - -	V C V C
1080	adang	jackfruit	toŋ	toŋ	t o ŋ		158_jackfruit-4	387	- t o ŋ	C V C
1076	kamang	jackfruit	ton	ton	t o n		158_jackfruit-4	387	- t o n	C V C
1082	klon	jackfruit	aton	aton	a t o n		158_jackfruit-4	387	a t o n	V C V C
1074	protoalorpantar	jackfruit	ton	ton	t o n		158_jackfruit-4	387	- t o n	C V C
1517	kaera	knee	tabat uku	tabat uku	t a b a t u k u		159_knee-0	390	t a - b a - t u k u - -	C V C V C V C V
1524	klon	knee	gɛiuk	gɛiuk	g ɛ i u k		159_knee-0	390	g ɛ i - u - - - k - - -	C V V V C
1519	kui	knee	tei luk tuk	tei luk tuk	t e i l u k t u k		159_knee-0	390	t e i l u k t u k - - -	C V V C V C C V C
1523	nedebang	knee	gay uku	gay uku	g a j u k u		159_knee-0	390	g a j - u - - - k u - -	C V C V C V
1513	protoalorpantar	knee	uku	uku	u k u		159_knee-0	390	- - - - u - - - k u - -	V C V
1511	teiwa	knee	gəfat kuu	gəfat kuu	g ə f a t k u u		159_knee-0	390	g ə - f a - t - k u - u	C V C V C C V V
1518	westernpantar	knee	ukkang	ukkang	u k k a ŋ		159_knee-0	390	- - - - u k - - k a ŋ -	V C C V C
476	kaera	knife	siar, səmering	siar	s i a r		160_knife-0	402	s i - a r	C V V C
482	nedebang	knife	ciya/siya	ciya	tʃ i j a		160_knife-0	402	tʃ i j a -	C V C V
471	teiwa	knife	si'ar	si'ar	s i ʔ a r		160_knife-0	402	s i ʔ a r	C V C V C
478	westernpantar	knife	sila	sila	s i l a		160_knife-0	402	s i l a -	C V C V
701	blagar	leaf	te va	te va	t e v a		164_leaf-0	440	- t e - v a - -	C V C V
704	kaera	leaf	tei wa	tei wa	t e i w a		164_leaf-0	440	- t e i w a - -	C V V C V
710	klon	leaf	ɛtɛwɛi	ɛtɛwɛi	ɛ t ɛ w ɛ i		164_leaf-0	440	ɛ t ɛ - w ɛ - i	V C V C V V
709	nedebang	leaf	(tei) wa'a	wa'a	w a ʔ a		164_leaf-0	440	- - - - w a ʔ a	C V C V
699	teiwa	leaf	tei wa'	tei wa'	t e i w a ʔ		164_leaf-0	440	- t e i w a ʔ -	C V V C V C
705	westernpantar	leaf	waya	waya	w a j a		164_leaf-0	440	- - - - w a j a	C V C V
2396	abui	lie (tell untruth)	okoli, edo okoli ‘you lie’	okoli	o k o l i		167_lietelluntruth-1	467	- o k o l - - i	V C V C V
2404	adang	lie (tell untruth)	kaluwi	kaluwi	k a l u w i		167_lietelluntruth-1	467	- - k a l u w i	C V C V C V
2398	blagar	lie (tell untruth)	léko	léko	l e k o		167_lietelluntruth-1	467	l e k - - - - o	C V C V
2401	kaera	lie (tell untruth)	akal	akal	a k a l		167_lietelluntruth-1	467	- a k a l - - -	V C V C
2403	kui	lie (tell untruth)	lako sola	lako sola	l a k o s o l a		167_lietelluntruth-1	467	l a k o s o l a	C V C V C V C V
2405	nedebang	lie (tell untruth)	akalici	akalici	a k a l i tʃ i		167_lietelluntruth-1	467	- a k a l i tʃ i	V C V C V C V
3226	abui	lie down	ta	ta	t a		168_liedown-0	472	- - - t a - - - -	C V
3228	blagar	lie down	tiaʔ	tiaʔ	t i a ʔ		168_liedown-0	472	- - - t i a ʔ - -	C V V C
3231	kaera	lie down	tee	tee	t e e		168_liedown-0	472	- - - t e e - - -	C V V
3229	kamang	lie down	taa	taa	t a a		168_liedown-0	472	- - - t a a - - -	C V V
3239	klon	lie down	tɑɑ	tɑɑ	t ɑ ɑ		168_liedown-0	472	- - - t ɑ ɑ - - -	C V V
3238	nedebang	lie down	ta'a	ta'a	t a ʔ a		168_liedown-0	472	- - - t - a ʔ a -	C V C V
3227	protoalorpantar	lie down	tia	tia	t i a		168_liedown-0	472	- - - t i a - - -	C V V
3237	sawila	lie down	gate	gate	g a t e		168_liedown-0	472	- g a t - e - - -	C V C V
3225	teiwa	lie down	unti'	unti'	u n t i ʔ		168_liedown-0	472	u n - t - i ʔ - -	V C C V C
3230	wersing	lie down	netai ('saya baring')	netai	n e t a i		168_liedown-0	472	- n e t a i - - -	C V C V V
3232	westernpantar	lie down	ti'ang	ti'ang	t i ʔ a ŋ		168_liedown-0	472	- - - t - i ʔ a ŋ	C V C V C
2802	adang	light	filiŋ	filiŋ	f i l i ŋ		169_light-2	475	f i l i ŋ	C V C V C
2796	blagar	light	víla	víla	v i l a		169_light-2	475	v i l a -	C V C V
2799	kaera	light	wilo	wilo	w i l o		169_light-2	475	w i l o -	C V C V
2794	teiwa	light	wul	wul	w u l		169_light-2	475	w u l - -	C V C
882	abui	lime	awai	awai	a w a i		171_lime-0	498	- a - w a i -	V C V V
890	adang	lime	a:wi	a:wi	aː w i		171_lime-0	498	- aː - w - i -	V C V
884	blagar	lime	avar	avar	a v a r		171_lime-0	498	- a - v - a r	V C V C
887	kaera	lime	awar	awar	a w a r		171_lime-0	498	- a - w - a r	V C V C
885	kamang	lime	awoi	awoi	a w o i		171_lime-0	498	- a - w o i -	V C V V
892	klon	lime	əwɛr	əwɛr	ə w ɛ r		171_lime-0	498	- ə - w - ɛ r	V C V C
889	kui	lime	oor	oor	o o r		171_lime-0	498	- o - - - o r	V V C
891	nedebang	lime	wa (also 'mother')	wa	w a		171_lime-0	498	- - - w - a -	C V
883	protoalorpantar	lime	hawar	hawar	h a w a r		171_lime-0	498	h a - w a - r	C V C V C
881	teiwa	lime	xor	xor	ħ o r		171_lime-0	498	ħ o - - - - r	C V C
886	wersing	lime	or	or	o r		171_lime-0	498	- o - - - - r	V C
888	westernpantar	lime	hauwe	hauwe	h a u w e		171_lime-0	498	h a u w - e -	C V V C V
1214	abui	liver	tomi	tomi	t o m i		173_liver-3	514	t o m i	C V C V
1220	adang	liver	om	om	o m		173_liver-3	514	- o m -	V C
1218	westernpantar	liver	ume	ume	u m e		173_liver-3	514	- u m e	V C V
2753	nedebang	long	tenu	tenu	t e n u		175_long-0	518	t e - - n u	C V C V
2743	teiwa	long	tiyan	tiyan	t i j a n		175_long-0	518	t i j a n -	C V C V C
2749	westernpantar	long	tiana	tiana	t i a n a		175_long-0	518	t i - a n a	C V V C V
975	blagar	lontar palm	koli	koli	k o l i		176_lontarpalm-0	528	- - - k - o l i	C V C V
977	kaera	lontar palm	ai qoli, tox 'palm wine'	ai qoli	a i q o l i		176_lontarpalm-0	528	- a i q - o l i	V V C V C V
974	teiwa	lontar palm	xaiqual	xaiqual	ħ a i q u a l		176_lontarpalm-0	528	ħ a i q u a l -	C V V C V V C
1051	kaera	mango	wow	wow	w o w		182_mango-0	577	w o w -	C V C
1056	nedebang	mango	wowa	wowa	w o w a		182_mango-0	577	w o w a	C V C V
1045	teiwa	mango	wow	wow	w o w		182_mango-0	577	w o w -	C V C
984	abui	marungga	matoling	matoling	m a t o l i ŋ		183_marungga-2	588	m a t o l i ŋ	C V C V C V C
986	blagar	marungga	təmóluŋ	təmóluŋ	t ə m o l u ŋ		183_marungga-2	588	t ə m o l u ŋ	C V C V C V C
989	kaera	marungga	matoling/matolung	matoling	m a t o l i ŋ		183_marungga-2	588	m a t o l i ŋ	C V C V C V C
985	protoalorpantar	marungga	matoling	matoling	m a t o l i ŋ		183_marungga-2	588	m a t o l i ŋ	C V C V C V C
500	blagar	mat	bi	bi	b i		184_mat-0	594	b i - - -	C V
503	kaera	mat	bis	bis	b i s		184_mat-0	594	b i - - s	C V C
499	protoalorpantar	mat	bis	bis	b i s		184_mat-0	594	b i - - s	C V C
497	teiwa	mat	bis	bis	b i s		184_mat-0	594	b i - - s	C V C
502	wersing	mat	biti'	biti'	b i t i ʔ		184_mat-0	594	b i t i ʔ	C V C V C
504	westernpantar	mat	bis	bis	b i s		184_mat-0	594	b i - - s	C V C
933	blagar	millet	nuwát	nuwát	n u w a t		186_millet-0	601	n u w a t	C V C V C
936	kaera	millet	naat	naat	n a a t		186_millet-0	601	n a - a t	C V V C
931	teiwa	millet	naat	naat	n a a t		186_millet-0	601	n a - a t	C V V C
1923	adang	monitor lizard	ʔalεhεʔ	ʔalεhεʔ	ʔ a l ɛ h ɛ ʔ		187_monitorlizard-1	608	ʔ a l ɛ h ɛ ʔ	C V C V C V C
1917	blagar	monitor lizard	ri	ri	r i		187_monitorlizard-1	608	- - r - - i -	C V
1920	kaera	monitor lizard	iris	iris	i r i s		187_monitorlizard-1	608	- i r i s - -	V C V C
1925	klon	monitor lizard	wreh	wreh	w r e h		187_monitorlizard-1	608	w - r e h - -	C C V C
1922	kui	monitor lizard	ros	ros	r o s		187_monitorlizard-1	608	- - r o s - -	C V C
1924	nedebang	monitor lizard	lísi	lísi	l i s i		187_monitorlizard-1	608	- - l i s i -	C V C V
1916	protoalorpantar	monitor lizard	haris	haris	h a r i s		187_monitorlizard-1	608	h a r i s - -	C V C V C
1914	teiwa	monitor lizard	xaris	xaris	ħ a r i s		187_monitorlizard-1	608	ħ a r i s - -	C V C V C
1919	wersing	monitor lizard	roti	roti	r o t i		187_monitorlizard-1	608	- - r o t i -	C V C V
2057	adang	mosquito	ʔin	ʔin	ʔ i n		190_mosquito-0	621	- ʔ - i n	C V C
2054	kaera	mosquito	king	king	k i ŋ		190_mosquito-0	621	- k - i ŋ	C V C
2060	klon	mosquito	ikin	ikin	i k i n		190_mosquito-0	621	i k - i n	V C V C
2056	kui	mosquito	kin	kin	k i n		190_mosquito-0	621	- k - i n	C V C
2048	teiwa	mosquito	kiin, ki'in	kiin	k i i n		190_mosquito-0	621	- k i i n	C V V C
1662	abui	mother	hea ‘his/her mother’, nia ‘my mother’	hea	h e a		191_mother-6	634	h e - a	C V V
1671	sawila	mother	giya	giya	g i j a		191_mother-6	634	g i j a	C V C V
1666	wersing	mother	nea	nea	n e a		191_mother-6	634	n e - a	C V V
1670	adang	mother	niwi	niwi	n i w i		191_mother-3	631	n i w i	C V C V
1664	blagar	mother	nivá	nivá	n i v a		191_mother-3	631	n i v a	C V C V
1668	westernpantar	mother	niu	niu	n i u		191_mother-3	631	n i - u	C V V
1338	abui	mouth	tawa	tawa	t a w a		194_mouth-0	645	t a w a -	C V C V
1342	kaera	mouth	tua	tua	t u a		194_mouth-0	645	t u - a -	C V V
1340	kamang	mouth	-waa	-waa	w a a		194_mouth-0	645	- - w a a	C V V
1344	kui	mouth	to-wa	to-wa	t o w a		194_mouth-0	645	t o w a -	C V C V
1607	abui	name	tane	tane	t a n e		196_name-1	664	t a - - n e -	C V C V
1615	adang	name	ʔaniŋ	ʔaniŋ	ʔ a n i ŋ		196_name-1	664	ʔ a n i ŋ - -	C V C V C
1609	blagar	name	tene	tene	t e n e		196_name-1	664	t e - - n e -	C V C V
1612	kaera	name	teeni	teeni	t e e n i		196_name-1	664	t e - e n i -	C V V C V
1610	kamang	name	-nei	-nei	n e i		196_name-1	664	n e - - - i -	C V V
1618	klon	name	gənɛʔ	gənɛʔ	g ə n ɛ ʔ		196_name-1	664	g ə - - n ɛ ʔ	C V C V C
1614	kui	name	t-enei	t-enei	t e n e i		196_name-1	664	t e - - n e i	C V C V V
1617	nedebang	name	geynu	geynu	g e j n u		196_name-1	664	g e j - n u -	C V C C V
1608	protoalorpantar	name	-ain	-ain	a i n		196_name-1	664	- a - i n - -	V V C
1616	sawila	name	gani	gani	g a n i		196_name-1	664	g a - - n i -	C V C V
1613	westernpantar	name	ninnu	ninnu	n i n n u		196_name-1	664	n i n - n u -	C V C C V
1406	kamang	neck	-mang	-mang	m a ŋ		199_neck-7	694	- - m - a ŋ	C V C
1413	sawila	neck	gamaŋ	gamaŋ	g a m a ŋ		199_neck-7	694	g a m - a ŋ	C V C V C
1407	wersing	neck	nemeing	nemeing	n e m e i ŋ		199_neck-7	694	n e m e i ŋ	C V C V V C
2578	abui	new (house)	(tofa) tifa	tifa	t i f a		201_newhouse-1	717	t i f - - a -	C V C V
2586	adang	new (house)	habaraʔ	habaraʔ	h a b a r a ʔ		201_newhouse-1	717	h a b a r a ʔ	C V C V C V C
2580	blagar	new (house)	hiba	hiba	h i b a		201_newhouse-1	717	h i b - - a -	C V C V
2583	kaera	new (house)	sibo	sibo	s i b o		201_newhouse-1	717	s i b - - o -	C V C V
2581	kamang	new (house)	supaka	supaka	s u p a k a		201_newhouse-1	717	s u p a k a -	C V C V C V
2589	klon	new (house)	həbɑɑ	həbɑɑ	h ə b ɑ ɑ		201_newhouse-1	717	h ə b ɑ - ɑ -	C V C V V
2585	kui	new (house)	(ou) saba	saba	s a b a		201_newhouse-1	717	s a b - - a -	C V C V
2588	nedebang	new (house)	sava'a	sava'a	s a v a ʔ a		201_newhouse-1	717	s a v a ʔ a -	C V C V C V
2579	protoalorpantar	new (house)	sabia	sabia	s a b i a		201_newhouse-1	717	s a b i - a -	C V C V V
2587	sawila	new (house)	tipea	tipea	t i p e a		201_newhouse-1	717	t i p e - a -	C V C V V
2582	wersing	new (house)	tpa	tpa	t p a		201_newhouse-1	717	t - p - - a -	C C V
2584	westernpantar	new (house)	sabi'a	sabi'a	s a b i ʔ a		201_newhouse-1	717	s a b i ʔ a -	C V C V C V
57	kaera	night	iqano	iqano	i q a n o		202_night-0	718	- i - - - - q - - a n o	V C V C V
63	klon	night	əkɑn	əkɑn	ə k ɑ n		202_night-0	718	- ə - - - - k - - ɑ n -	V C V C
59	kui	night	penen akana	penen akana	p e n e n a k a n a		202_night-0	718	p e n e n a k - - a n a	C V C V C V C V C V
62	nedebang	night	ilaqana	ilaqana	i l a q a n a		202_night-0	718	- i l - - a q - - a n a	V C V C V C V
52	teiwa	night	iqa'an	iqa'an	i q a ʔ a n		202_night-0	718	- i - - - - q a ʔ a n -	V C V C V C
1330	kaera	nose	timim	timim	t i m i m		204_nose-2	728	t i m - i m -	C V C V C
1336	klon	nose	gəmoin	gəmoin	g ə m o i n		204_nose-2	728	g ə m o i n -	C V C V V C
1332	kui	nose	te-min	te-min	t e m i n		204_nose-2	728	t e m - i n -	C V C V C
1326	protoalorpantar	nose	-mim	-mim	m i m		204_nose-2	728	- - m - i m -	C V C
1334	sawila	nose	gamiŋi	gamiŋi	g a m i ŋ i		204_nose-2	728	g a m - i ŋ i	C V C V C V
1329	wersing	nose	nemuing	nemuing	n e m u i ŋ		204_nose-2	728	n e m u i ŋ -	C V C V V C
2592	blagar	old (people)	boma ‘old man'	boma	b o m a		205_oldpeople-1	734	b o - - m a	C V C V
2595	kaera	old (people)	boom 'old man'	boom	b o o m		205_oldpeople-1	734	b o - o m -	C V V C
2601	nedebang	old (people)	bamma (old man)	bamma	b a m m a		205_oldpeople-1	734	b a m - m a	C V C C V
1689	abui	older sibling	nana	nana	n a n a		208_oldersibling-1	765	n a - n a -	C V C V
1700	nedebang	older sibling	nenang, gənang	nenang	n e n a ŋ		208_oldersibling-1	765	n e - n a ŋ	C V C V C
1690	protoalorpantar	older sibling	nan(a)	nan	n a n		208_oldersibling-1	765	n a - n - -	C V C
1699	sawila	older sibling	naana	naana	n a a n a		208_oldersibling-1	765	n a a n a -	C V V C V
1693	wersing	older sibling	nenang (nang 'sulung)	nenang	n e n a ŋ		208_oldersibling-1	765	n e - n a ŋ	C V C V C
2436	abui	one	nuku	nuku	n u k u		209_one-0	773	- n u k u	C V C V
2445	adang	one	nu	nu	n u		209_one-0	773	- n u - -	C V
2438	blagar	one	nu	nu	n u		209_one-0	773	- n u - -	C V
2441	kaera	one	nuko	nuko	n u k o		209_one-0	773	- n u k o	C V C V
2439	kamang	one	nok	nok	n o k		209_one-0	773	- n o k -	C V C
2448	klon	one	nʊk	nʊk	n ʊ k		209_one-0	773	- n ʊ k -	C V C
2444	kui	one	nuku	nuku	n u k u		209_one-0	773	- n u k u	C V C V
2447	nedebang	one	nuku	nuku	n u k u		209_one-0	773	- n u k u	C V C V
2437	protoalorpantar	one	nuk	nuk	n u k		209_one-0	773	- n u k -	C V C
2435	teiwa	one	nuk	nuk	n u k		209_one-0	773	- n u k -	C V C
2440	wersing	one	no	no	n o		209_one-0	773	- n o - -	C V
2442	westernpantar	one	anuku, ye	anuku	a n u k u		209_one-0	773	a n u k u	V C V C V
512	blagar	oven	tutu	tutu	t u t u		212_oven-1	788	t u t - - - - u	C V C V
521	nedebang	oven	tutuwala	tutuwala	t u t u w a l a		212_oven-1	788	t u t u w a l a	C V C V C V C V
516	westernpantar	oven	tuttu	tuttu	t u t t u		212_oven-1	788	t u t - - - t u	C V C C V
1067	adang	papaya	kahatεlε	kahatεlε	k a h a t ɛ l ɛ		213_papaya-4	801	k a h a t ɛ l ɛ	C V C V C V C V
1066	kui	papaya	matakel	matakel	m a t a k e l		213_papaya-4	801	m a t a k e l -	C V C V C V C
1069	nedebang	papaya	katela	katela	k a t e l a		213_papaya-4	801	k a t - - e l a	C V C V C V
1065	westernpantar	papaya	kattelu	kattelu	k a t t e l u		213_papaya-4	801	k a t - t e l u	C V C C V C V
1605	klon	person	ɑnɪnok	ɑnɪnok	ɑ n ɪ n o k		215_person-4	817	ɑ n ɪ n o k -	V C V C V C
1600	kui	person	aninou	aninou	a n i n o u		215_person-4	817	a n i n o - u	V C V C V V
1602	sawila	person	aniŋ, aniŋkaaŋ	aniŋ	a n i ŋ		215_person-4	817	a n i ŋ - - -	V C V C
1597	wersing	person	aning	aning	a n i ŋ		215_person-4	817	a n i ŋ - - -	V C V C
1779	abui	pig	fe	fe	f e		216_pig-0	820	f e - -	C V
1787	adang	pig	bi	bi	b i		216_pig-0	820	b i - -	C V
1781	blagar	pig	be	be	b e		216_pig-0	820	b e - -	C V
1784	kaera	pig	bey	bey	b e j		216_pig-0	820	b e - j	C V C
1782	kamang	pig	pee	pee	p e e		216_pig-0	820	p e e -	C V V
1790	klon	pig	beeʔ	beeʔ	b e e ʔ		216_pig-0	820	b e e ʔ	C V V C
1786	kui	pig	bei	bei	b e i		216_pig-0	820	b e i -	C V V
1789	nedebang	pig	bei	bei	b e i		216_pig-0	820	b e i -	C V V
1780	protoalorpantar	pig	bai	bai	b a i		216_pig-0	820	b a i -	C V V
1788	sawila	pig	pi	pi	p i		216_pig-0	820	p i - -	C V
1778	teiwa	pig	bai	bai	b a i		216_pig-0	820	b a i -	C V V
1783	wersing	pig	pei	pei	p e i		216_pig-0	820	p e i -	C V V
1785	westernpantar	pig	bai	bai	b a i		216_pig-0	820	b a i -	C V V
119	kaera	rain	ay	ay	a j		217_rain-0	821	- a j -	V C
124	nedebang	rain	ala	ala	a l a		217_rain-0	821	- a l a	V C V
114	teiwa	rain	xal	xal	ħ a l		217_rain-0	821	ħ a l -	C V C
115	abui	rain	anui	anui	a n u i		217_rain-2	823	a n u - i -	V C V V
122	adang	rain	nui	nui	n u i		217_rain-2	823	- n u - i -	C V V
116	blagar	rain	nuwar	nuwar	n u w a r		217_rain-2	823	- n u w a r	C V C V C
125	klon	rain	unuur	unuur	u n u u r		217_rain-2	823	u n u - u r	V C V V C
121	kui	rain	anor	anor	a n o r		217_rain-2	823	a n - - o r	V C V C
117	kamang	rain	aii	aii	a i i		217_rain-3	824	- - - a - i i	V V V
123	sawila	rain	ɑjaa	ɑjaa	ɑ dʒ a a		217_rain-3	824	- - - ɑ dʒ a a	V C V V
118	wersing	rain	eiya mai	eiya mai	e i j a m a i		217_rain-3	824	e i j a m a i	V V C V C V V
1804	abui	rat	rui	rui	r u i		220_rat-0	858	r u i - - -	C V V
1806	blagar	rat	duru	duru	d u r u		220_rat-0	858	d u - r - u	C V C V
1809	kaera	rat	dur	dur	d u r		220_rat-0	858	d u - r - -	C V C
1807	kamang	rat	tui	tui	t u i		220_rat-0	858	t u i - - -	C V V
1815	klon	rat	dʊr	dʊr	d ʊ r		220_rat-0	858	d ʊ - r - -	C V C
1811	kui	rat	dur	dur	d u r		220_rat-0	858	d u - r - -	C V C
1805	protoalorpantar	rat	dur	dur	d u r		220_rat-0	858	d u - r - -	C V C
1813	sawila	rat	daru	daru	d a r u		220_rat-0	858	d a - r - u	C V C V
1803	teiwa	rat	dur	dur	d u r		220_rat-0	858	d u - r - -	C V C
1808	wersing	rat	durki	durki	d u r k i		220_rat-0	858	d u - r k i	C V C C V
1810	westernpantar	rat	di	di	d i		220_rat-0	858	d i - - - -	C V
750	adang	rattan	lεʔ	lεʔ	l ɛ ʔ		221_rattan-0	861	l ɛ ʔ - -	C V C
742	blagar	rattan	líya ‘long rattan’, nəvár ‘short rattan’	líya	l i j a		221_rattan-0	861	l i j a -	C V C V
747	kaera	rattan	leeg	leeg	l e e g		221_rattan-0	861	l e - e g	C V V C
749	kui	rattan	le	le	l e		221_rattan-0	861	l e - - -	C V
740	teiwa	rattan	liyag	liyag	l i j a g		221_rattan-0	861	l i j a g	C V C V C
3106	kui	red	ika	ika	i k a		222_red-4	872	i k a	V C V
3108	sawila	red	ike	ike	i k e		222_red-4	872	i k e	V C V
3103	wersing	red	iki	iki	i k i		222_red-4	872	i k i	V C V
1157	kaera	rib	paas	paas	p a a s		223_rib-0	874	- - - - - p a - a s	C V V C
1163	klon	rib	dget, pih	dget	d g e t		223_rib-0	874	- - - - d g - - e t	C C V C
1152	teiwa	rib	ga'an pa'as	ga'an pa'as	g a ʔ a n p a ʔ a s		223_rib-0	874	g a ʔ a n p a ʔ a s	C V C V C C V C V C
4069	nedebang	right	yeding	yeding	j e d i ŋ		226_right-0	882	j e - d i ŋ	C V C V C
4059	teiwa	right	yidan	yidan	j i d a n		226_right-0	882	j i - d a n	C V C V C
4065	westernpantar	right	yadding	yadding	j a d d i ŋ		226_right-0	882	j a d d i ŋ	C V C C V C
4060	abui	right	teikang	teikang	t e i k a ŋ		226_right-5	887	t e i k - a ŋ	C V V C V C
4062	kamang	right	kang	kang	k a ŋ		226_right-5	887	- - - k - a ŋ	C V C
4068	sawila	right	kaaŋ	kaaŋ	k a a ŋ		226_right-5	887	- - - k a a ŋ	C V V C
4063	wersing	right	kang	kang	k a ŋ		226_right-5	887	- - - k - a ŋ	C V C
2944	adang	ripe	tεnε 'ripe, red'	tεnε	t ɛ n ɛ		228_ripe-2	897	- t - ɛ n ɛ	C V C V
2936	blagar	ripe	téna	téna	t e n a		228_ripe-2	897	- t - e n a	C V C V
2939	kaera	ripe	yira, teno, xaro' 'cooked'	yira	j i r a		228_ripe-2	897	- j - i r a	C V C V
2937	kamang	ripe	iten	iten	i t e n		228_ripe-2	897	i t - e n -	V C V C
2947	klon	ripe	ətɛn	ətɛn	ə t ɛ n		228_ripe-2	897	ə t - ɛ n -	V C V C
2943	kui	ripe	tain	tain	t a i n		228_ripe-2	897	- t a i n -	C V V C
2935	protoalorpantar	ripe	ten	ten	t e n		228_ripe-2	897	- t - e n -	C V C
2945	sawila	ripe	itiina	itiina	i t i i n a		228_ripe-2	897	i t i i n a	V C V V C V
407	adang	road/path	seʔbur	seʔbur	s e ʔ b u r		230_roadpath-0	915	s e ʔ b u r -	C V C C V C
409	nedebang	road/path	yiiya	yiiya	j i i j a		230_roadpath-0	915	j i - - i j a	C V V C V
398	teiwa	road/path	yitar	yitar	j i t a r		230_roadpath-0	915	j i - t a r -	C V C V C
682	adang	roof thatch	mIn men, uva 'to roof'	mIn men	m I/ɪ n m e n		231_roofthatch-0	925	- m I/ɪ n m e n	C 0 C C V C
676	blagar	roof thatch	meniŋ	meniŋ	m e n i ŋ		231_roofthatch-0	925	- m e n - i ŋ	C V C V C
679	kaera	roof thatch	maan	maan	m a a n		231_roofthatch-0	925	- m a - - a n	C V V C
685	klon	roof thatch	eneːm	eneːm	e n eː m		231_roofthatch-0	925	- - e n - eː m	V C V C
681	kui	roof thatch	amen	amen	a m e n		231_roofthatch-0	925	a m e - - - n	V C V C
684	nedebang	roof thatch	mang	mang	m a ŋ		231_roofthatch-0	925	- m a - - - ŋ	C V C
675	protoalorpantar	roof thatch	amen	amen	a m e n		231_roofthatch-0	925	a m e - - - n	V C V C
683	sawila	roof thatch	amang	amang	a m a ŋ		231_roofthatch-0	925	a m a - - - ŋ	V C V C
673	teiwa	roof thatch	man	man	m a n		231_roofthatch-0	925	- m a - - - n	C V C
678	wersing	roof thatch	améng	améng	a m e ŋ		231_roofthatch-0	925	a m e - - - ŋ	V C V C
775	adang	root	aliʔiŋ	aliʔiŋ	a l i ʔ i ŋ		232_root-0	929	- a l i ʔ i ŋ	V C V C V C
778	klon	root	ərɪk	ərɪk	ə r ɪ k		232_root-0	929	- ə r ɪ k - -	V C V C
767	teiwa	root	hroq	hroq	h r o q		232_root-0	929	h - r o q - -	C C V C
488	kamang	rope	kape	kape	k a p e		233_rope-9	944	k a p e - -	C V C V
494	sawila	rope	kape	kape	k a p e		233_rope-9	944	k a p e - -	C V C V
489	wersing	rope	kpei'	kpei'	k p e i ʔ		233_rope-9	944	k - p e i ʔ	C C V V C
2954	kaera	rotten	mino	mino	m i n o		234_rotten-1	946	- - m - i n o	C V C V
2960	nedebang	rotten	gamini	gamini	g a m i n i		234_rotten-1	946	g a m - i n i	C V C V C V
2948	teiwa	rotten	muun	muun	m u u n		234_rotten-1	946	- - m u u n -	C V V C
2949	abui	rotten	hamuni	hamuni	h a m u n i		234_rotten-0	945	h a m u - n - i	C V C V C V
2952	kamang	rotten	munta	munta	m u n t a		234_rotten-0	945	- - m u - n t a	C V C C V
2961	klon	rotten	mʊin	mʊin	m ʊ i n		234_rotten-0	945	- - m ʊ i n - -	C V V C
2950	protoalorpantar	rotten	mun	mun	m u n		234_rotten-0	945	- - m u - n - -	C V C
3510	kaera	rub	todo 'rub, as bathing', osong 'rub, as oil into skin'	todo	t o d o		236_rub-0	961	t o - d o	C V C V
3517	nedebang	rub	tudu	tudu	t u d u		236_rub-0	961	t u - d u	C V C V
3505	teiwa	rub	tood	tood	t o o d		236_rub-0	961	t o o d -	C V V C
3514	adang	rub	luhuʔ (also 'wipe')	luhuʔ	l u h u ʔ		236_rub-4	964	l u h u ʔ	C V C V C
3508	kamang	rub	luh	luh	l u h		236_rub-4	964	l u - - h	C V C
3513	kui	rub	ulús	ulús	u l u s		236_rub-4	964	- u l u s	V C V C
3313	adang	run	tεʔεŋ	tεʔεŋ	t ɛ ʔ ɛ ŋ		237_run-3	972	t ɛ ʔ ɛ ŋ	C V C V C
3308	kamang	run	tak	tak	t a k		237_run-3	972	t a k - -	C V C
3316	klon	run	təkɪn	təkɪn	t ə k ɪ n		237_run-3	972	t ə k ɪ n	C V C V C
3312	kui	run	taki	taki	t a k i		237_run-3	972	t a k i -	C V C V
590	kaera	sand	weis	weis	w e i s		241_sand-0	978	- w e i s -	C V V C
595	nedebang	sand	iyaasi	iyaasi	i j a a s i		241_sand-0	978	i j a a s i	V C V V C V
585	teiwa	sand	ees	ees	e e s		241_sand-0	978	- - e e s -	V V C
1989	abui	scorpion	pei	pei	p e i		244_scorpion-0	996	p e - - i -	C V V
1997	adang	scorpion	pay	pay	p a j		244_scorpion-0	996	p a - - - j	C V C
1991	blagar	scorpion	per	per	p e r		244_scorpion-0	996	p e r - - -	C V C
1994	kaera	scorpion	par	par	p a r		244_scorpion-0	996	p a r - - -	C V C
1992	kamang	scorpion	fal	fal	f a l		244_scorpion-0	996	f a l - - -	C V C
1999	klon	scorpion	par	par	p a r		244_scorpion-0	996	p a r - - -	C V C
