ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE
1716	Cogui	hear (v.)	'nuk	'nuk	'n/n u k		923	1323	'n/n u - k - -	C V C
1718	Malayo	hear (v.)	nɨh'kwa	nɨh'kwa	n ɨ h 'k/k w a		923	1323	n ɨ h 'k/k w a	C V C C C V
1712	Ngabere	hear (v.)	nu	nu	n u		923	1323	n u - - - -	C V
1868	LencaHonduras	heavy	tiliba	tiliba	t i l i b a		1012	17	t i l i b a	C V C V C V
1867	LencaSalvador	heavy	t'ili	t'ili	t 'i/i l i		1012	17	t 'i/i l - - i	C V C V
1870	Mayangna	heavy	tihni	tihni	t i h n i		1012	17	t i h - n i	C V C C V
1871	Ulwa	heavy	ti:ka	ti:ka	t iː k a		1012	17	t iː k - - a	C V C V
960	LencaHonduras	hit (v.)	imas	imas	i m a s		489	845	i m a s	V C V C
959	LencaSalvador	hit (v.)	maʃ	maʃ	m a ʃ		489	845	- m a ʃ	C V C
965	Pech	hit (v.)	màs	màs	m à/a s		489	845	- m à/a s	C V C
968	Boruca	hit (v.)	báxt	báxt	b á/a x t		495	852	b á/a x t -	C V C C
973	Buglere	hit (v.)	bate	bate	b a t e		495	852	b a - t e	C V C V
972	Ngabere	hit (v.)	met	met	m e t		495	852	m e - t -	C V C
381	Chimila	hot, warm	we:	we:	w eː		212	541	w eː - - - - - - -	C V
380	Malayo	hot, warm	wianʒɨnga	wianʒɨnga	w i a n ʒ ɨ n g a		212	541	w i a n ʒ ɨ n g a	C V V C C V C C V
377	SanBlasKuna	hot, warm	ueti	ueti	u e t i		212	541	- u e - t i - - -	V V C V
1417	Mayangna	kill (v.)	i:	i:	iː		753	1137	iː -	V
1419	Miskito	kill (v.)	ik	ik	i k		753	1137	i k	V C
1418	Ulwa	kill (v.)	i:	i:	iː		753	1137	iː -	V
1431	Arhuaco	kill (v.)	'gwak	'gwak	'g/g w a k		756	1140	'g/g w a k - -	C C V C
1428	Buglere	kill (v.)	gweda	gweda	g w e d a		756	1140	g w e d a -	C C V C V
1434	Chibcha	kill (v.)	ɣu	ɣu	ɣ u		756	1140	ɣ - u - - -	C V
1433	Chimila	kill (v.)	gwah	gwah	g w a h		756	1140	g w a - - h	C C V C
1430	Cogui	kill (v.)	gu'aʃ	gu'aʃ	g u 'a/a ʃ		756	1140	g - u - 'a/a ʃ	C V V C
1432	Malayo	kill (v.)	gwaʒ	gwaʒ	g w a ʒ		756	1140	g w a - - ʒ	C C V C
1422	MalekuJaika	kill (v.)	kua:	kua:	k u aː		756	1140	k - u - aː -	C V V
2163	Boruca	know something (v.)	uí	uí	u í/i		1181	202	- - u - - í/i	V V
2164	Bribri	know something (v.)	uxtʃ-ẽ	uxtʃ-ẽ	u x tʃ ẽ		1181	202	- - u x tʃ ẽ	V C C V
2168	Buglere	know something (v.)	uɲ-e	uɲ-e	u ɲ e		1181	202	- - u - ɲ e	V C V
2165	Cabecar	know something (v.)	hudʒ-ẽ	hudʒ-ẽ	h u dʒ ẽ		1181	202	h - u - dʒ ẽ	C V C V
2173	Chimila	know something (v.)	wi	wi	w i		1181	202	- w i - - -	C V
2169	SanBlasKuna	know something (v.)	wisi	wisi	w i s i		1181	202	- w i - s i	C V C V
2166	Teribe	know something (v.)	hmídɪ̀	hmídɪ̀	h m í/i d ɪ̀/ɪ		1181	202	h m í/i - d ɪ̀/ɪ	C C V C V
1216	Arhuaco	large	'ga-ɾi	'ga-ɾi	'g/g a ɾ i		642	1015	'g/g a ɾ - - - i - -	C V C V
1219	Chibcha	large	ɣahasio	ɣahasio	ɣ a h a s i o		642	1015	ɣ a h a s - i - o	C V C V C V V
1218	Chimila	large	ga-ɾihŋa:te	ga-ɾihŋa:te	g a ɾ i h ŋ aː t e		642	1015	g a ɾ i h ŋ aː t e	C V C V C C V C V
1211	Ngabere	large	ŋa	ŋa	ŋ a		642	1015	ŋ a - - - - - - -	C V
2105	Bari	laugh (v.)	an	an	a n		1125	140	- a - - n - - -	V C
2102	Chimila	laugh (v.)	ha:ɾa	ha:ɾa	h aː ɾ a		1125	140	h aː - - ɾ - a -	C V C V
2084	Mayangna	laugh (v.)	aɾa	aɾa	a ɾ a		1125	140	- a - - ɾ - a -	V C V
2087	Pech	laugh (v.)	aɾkõ̀h	aɾkõ̀h	a ɾ k õ̀/õ h		1125	140	- a - - ɾ k õ̀/õ h	V C C V C
2098	SanBlasKuna	laugh (v.)	all	all	a ʎ		1125	140	- a - - ʎ - - -	V C
2085	Ulwa	laugh (v.)	kawaɾa	kawaɾa	k a w a ɾ a		1125	140	k a w a ɾ - a -	C V C V C V
2091	Bribri	laugh (v.)	adʒĩ	adʒĩ	a dʒ ĩ		1128	143	- a dʒ ĩ -	V C V
2092	Cabecar	laugh (v.)	hadʒẽ	hadʒẽ	h a dʒ ẽ		1128	143	h a dʒ ẽ -	C V C V
2096	Dorasque	laugh (v.)	ayig, ahiása	ayig	a j i g		1128	143	- a j i g	V C V C
2089	MalekuJaika	laugh (v.)	oi:	oi:	o iː		1128	143	- o - iː -	V V
2100	Arhuaco	laugh (v.)	'sem	'sem	's/s e m		1133	149	's/s e m - - -	C V C
2099	Cogui	laugh (v.)	'ʃimihĩ	'ʃimihĩ	'ʃ/ʃ i m i h ĩ		1133	149	'ʃ/ʃ i m i h ĩ	C V C V C V
2101	Malayo	laugh (v.)	ʒiʃim	ʒiʃim	ʒ i ʃ i m		1133	149	ʒ i ʃ i m -	C V C V C
1125	Bari	leaf	ka	ka	k a		584	950	k a - - - - -	C V
1111	Boruca	leaf	ká	ká	k á/a		584	950	k á/a - - - - -	C V
1112	Bribri	leaf	kʊ́	kʊ́	k ʊ́/ʊ		584	950	k ʊ́/ʊ - - - - -	C V
1116	Buglere	leaf	ga	ga	g a		584	950	g a - - - - -	C V
1113	Cabecar	leaf	kʊ́	kʊ́	k ʊ́/ʊ		584	950	k ʊ́/ʊ - - - - -	C V
1124	CentralTunebo	leaf	'kaja	'kaja	'k/k a j a		584	950	'k/k a j - - - a	C V C V
1123	Chibcha	leaf	kɨe	kɨe	k ɨ e		584	950	k ɨ - - - - e	C V V
1122	Chimila	leaf	ka:	ka:	k aː		584	950	k aː - - - - -	C V
1119	Cogui	leaf	kai	kai	k a i		584	950	k a - - - - i	C V V
1117	Dorasque	leaf	kaláʔka	kaláʔka	k a l á/a ʔ k a		584	950	k a l á/a ʔ k a	C V C V C C V
1115	Ngabere	leaf	kʔ	kʔ	k ʔ		584	950	k - - - ʔ - -	C C
1108	Pech	leaf	á	á	á/a		584	950	- á/a - - - - -	V
1109	Rama	leaf	ka:	ka:	k aː		584	950	k aː - - - - -	C V
1118	SanBlasKuna	leaf	ka:	ka:	k aː		584	950	k aː - - - - -	C V
1979	Arhuaco	leg	kánë	kánë	k á/a n ë		1062	70	k á/a n - - - ë -	C V C V
1978	Cogui	leg	kala	kala	k a l a		1062	70	k a l - - - a -	C V C V
1980	Malayo	leg	kɨna	kɨna	k ɨ n a		1062	70	k ɨ n - - - a -	C V C V
1964	Mayangna	leg	barahmak	barahmak	b a r a h m a k		1062	70	b a r a h m a k	C V C V C C V C
1087	Boruca	liver	kóʔ-k	kóʔ-k	k ó/o ʔ k		568	932	k ó/o ʔ - k -	C V C C
1080	Cacaopera	liver	kawa	kawa	k a w a		568	932	k a w - - a	C V C V
1098	Chimila	liver	'ka:wiʔ	'ka:wiʔ	'k/k aː w i ʔ		568	932	'k/k aː w i ʔ -	C V C V C
1086	MalekuJaika	liver	kua:-ki	kua:-ki	k u aː k i		568	932	k u - aː k i	C V V C V
1095	Cogui	liver	a'bita	a'bita	a 'b/b i t a		573	938	a - - 'b/b i t a	V C V C V
1097	Malayo	liver	anʒbita	anʒbita	a n ʒ b i t a		573	938	a n ʒ b i t a	V C C C V C V
1091	Ngabere	liver	mɔtɔ	mɔtɔ	m ɔ t ɔ		573	938	- - - m ɔ t ɔ	C V C V
1085	Rama	liver	psa	psa	p s a		573	938	- - - p - s a	C C V
1094	SanBlasKuna	liver	pi:na	pi:na	p iː n a		573	938	- - - p iː n a	C V C V
1092	Buglere	liver	ta-kwa	ta-kwa	t a k w a		576	941	t a k - w a	C V C C V
1100	CentralTunebo	liver	'tanuba	'tanuba	't/t a n u b a		576	941	't/t a n u b a	C V C V C V
1099	Chibcha	liver	tɨhɨ-βa	tɨhɨ-βa	t ɨ h ɨ β a		576	941	t ɨ h ɨ β a	C V C V C V
1129	Mayangna	man	al	al	a l		589	955	a l - -	V C
1132	Pech	man	àɾwã́	àɾwã́	à/a ɾ w ã́/ã		589	955	à/a ɾ w ã́/ã	V C C V
1130	Ulwa	man	al	al	a l		589	955	a l - -	V C
1144	Arhuaco	man	'tʃeiɾwa	'tʃeiɾwa	't/t ʃ e i ɾ w a		601	970	't/t ʃ e - i ɾ w a	C C V V C C V
1148	CentralTunebo	man	'seɾa	'seɾa	's/s e ɾ a		601	970	- 's/s e - - ɾ - a	C V C V
1147	Chibcha	man	tʲa	tʲa	tʲ a		601	970	tʲ - - - - - - a	C V
1146	Chimila	man	sa:wiɾi	sa:wiɾi	s aː w i ɾ i		601	970	- s aː w i ɾ - i	C V C V C V
1145	Malayo	man	te'ɾua	te'ɾua	t e 'ɾ/ɾ u a		601	970	t - e - - 'ɾ/ɾ u a	C V C V V
475	Arhuaco	meat	'gətʃɨ	'gətʃɨ	'g/g ə tʃ ɨ		267	601	'g/g ə - - tʃ ɨ	C V C V
477	Chimila	meat	eŋŋatta	eŋŋatta	e ŋ a t a		267	601	- e ŋ a t a	V C V C V
474	Cogui	meat	'gata	'gata	'g/g a t a		267	601	'g/g a - - t a	C V C V
476	Malayo	meat	gɨ'ta	gɨ'ta	g ɨ 't/t a		267	601	g ɨ - - 't/t a	C V C V
470	Ngabere	meat	ŋɔtɔ	ŋɔtɔ	ŋ ɔ t ɔ		267	601	- - ŋ ɔ t ɔ	C V C V
473	SanBlasKuna	meat	sana	sana	s a n a		267	601	s a n - - a	C V C V
1295	Cacaopera	moon	ajku	ajku	a j k u		681	1057	- a j k u	V C C V
1296	Mayangna	moon	wajku	wajku	w a j k u		681	1057	w a j k u	C V C C V
1297	Ulwa	moon	wajku	wajku	w a j k u		681	1057	w a j k u	C V C C V
1311	Arhuaco	moon	'tima	'tima	't/t i m a		685	1061	't/t i m - a - -	C V C V
1316	Bari	moon	tiba:	tiba:	t i b aː		685	1061	t i b - aː - -	C V C V
1303	Bribri	moon	sǐuʊ̀	sǐuʊ̀	s ǐ/i u ʊ̀/ʊ		685	1061	s ǐ/i - - u - ʊ̀/ʊ	C V V V
1315	CentralTunebo	moon	siʔ'joɾa	siʔ'joɾa	s i ʔ 'j/j o ɾ a		685	1061	s i ʔ 'j/j o ɾ a	C V C C V C V
1314	Chibcha	moon	tʲie	tʲie	tʲ i e		685	1061	tʲ i - - e - -	C V V
1308	Dorasque	moon	sirila	sirila	s i r i l a		685	1061	s i r - i l a	C V C V C V
1301	MalekuJaika	moon	ɬixi:	ɬixi:	ɬ i x iː		685	1061	ɬ i x - iː - -	C V C V
1306	Ngabere	moon	sɣ	sɣ	s ɣ		685	1061	s - ɣ - - - -	C C
1309	SanBlasKuna	moon	ni:	ni:	n iː		685	1061	n iː - - - - -	C V
1351	Bribri	mother	abĩ́	abĩ́	a b ĩ́/ĩ		705	1084	- a b - ĩ́/ĩ	V C V
1352	Cabecar	mother	bĩ́daã̀	bĩ́daã̀	b ĩ́/ĩ d a ã̀/ã		705	1084	b ĩ́/ĩ d a ã̀/ã	C V C V V
1343	Cacaopera	mother	ami	ami	a m i		705	1084	- a m - i	V C V
1342	LencaHonduras	mother	mina	mina	m i n a		705	1084	m i n - a	C V C V
1350	Boruca	mother	bè	bè	b è/e		711	1091	- - b è/e	C V
1354	Ngabere	mother	meje	meje	m e j e		711	1091	m e j e	C V C V
1353	Teribe	mother	mé	mé	m é/e		711	1091	m - - é/e	C V
1364	Bari	mother	abama	abama	a b a m a		715	1095	- a b a m a	V C V C V
1363	CentralTunebo	mother	a'ba	a'ba	'a/a b a		715	1095	- 'a/a b - - a	V C V
1358	Cogui	mother	'haba	'haba	'h/h a b a		715	1095	'h/h a b - - a	C V C V
1360	Malayo	mother	abu	abu	a b u		715	1095	- a b - - u	V C V
1439	Cacaopera	mountain	karan	karan	k a r a n		765	1149	k a r a n	C V C V C
1438	LencaHonduras	mountain	kotaN	kotaN	k o t a n		765	1149	k o t a n	C V C V C
1437	LencaSalvador	mountain	kotaN	kotaN	k o t a n		765	1149	k o t a n	C V C V C
1440	Mayangna	mountain	asaŋ	asaŋ	a s a ŋ		766	1150	a s a ŋ - - - -	V C V C
1442	Miskito	mountain	asaŋ taɾa	asaŋ taɾa	a s a ŋ t a ɾ a		766	1150	a s a ŋ t a ɾ a	V C V C C V C V
1441	Ulwa	mountain	asaŋ	asaŋ	a s a ŋ		766	1150	a s a ŋ - - - -	V C V C
1455	Arhuaco	mountain	'gwiɾkənɨ	'gwiɾkənɨ	'g/g w i ɾ k ə n ɨ		774	1159	'g/g w i ɾ - k ə n ɨ	C C V C C V C V
1451	Buglere	mountain	hwitʃuga	hwitʃuga	h w i tʃ u g a		774	1159	h w i tʃ u g - - a	C C V C V C V
1458	Chibcha	mountain	ɣua	ɣua	ɣ u a		774	1159	- - - - - ɣ u - a	C V V
219	Cacaopera	mouth	tawa	tawa	t a w a		111	123	t a w a -	C V C V
220	Mayangna	mouth	tapas	tapas	t a p a s		111	123	t a p a s	C V C V C
223	Pech	mouth	sà:pà	sà:pà	s àː/aː p à/a		111	123	s àː/aː p à/a -	C V C V
221	Ulwa	mouth	tapas	tapas	t a p a s		111	123	t a p a s	C V C V C
235	Arhuaco	mouth	kə-kka	kə-kka	k ə k a		113	145	k ə - - k - - a	C V C V
240	Bari	mouth	ka-ksiu:	ka-ksiu:	k a k s i uː		113	145	k a - - k s i uː	C V C C V V
226	Boruca	mouth	ká-sà	ká-sà	k á/a s à/a		113	145	k á/a s - - - - à/a	C V C V
227	Bribri	mouth	axkʊ́	axkʊ́	a x k ʊ́/ʊ		113	145	- a x - k - - ʊ́/ʊ	V C C V
231	Buglere	mouth	ka	ka	k a		113	145	- - - - k - - a	C V
228	Cabecar	mouth	hkʊ́	hkʊ́	h k ʊ́/ʊ		113	145	- - h - k - - ʊ́/ʊ	C C V
239	CentralTunebo	mouth	'kah-ka	'kah-ka	'k/k a h k a		113	145	'k/k a h - k - - a	C V C C V
238	Chibcha	mouth	kɨhɨka	kɨhɨka	k ɨ h ɨ k a		113	145	k ɨ h ɨ k - - a	C V C V C V
237	Chimila	mouth	ka-kkwa	ka-kkwa	k a k w a		113	145	k a - - k w - a	C V C C V
234	Cogui	mouth	'ka-ka	'ka-ka	'k/k a k a		113	145	'k/k a - - k - - a	C V C V
232	Dorasque	mouth	ka-ga	ka-ga	k a g a		113	145	k a - - g - - a	C V C V
236	Malayo	mouth	kə'-ka	kə'-ka	k 'ə/ə k a		113	145	k 'ə/ə - - k - - a	C V C V
225	MalekuJaika	mouth	koki:	koki:	k o k iː		113	145	k o - - k - - iː	C V C V
230	Ngabere	mouth	ka-da	ka-da	k a d a		113	145	k a d - - - - a	C V C V
224	Rama	mouth	ka-ka:	ka-ka:	k a k aː		113	145	k a - - k - - aː	C V C V
233	SanBlasKuna	mouth	ka-kka	ka-kka	k a k a		113	145	k a - - k - - a	C V C V
229	Teribe	mouth	kʰá-mo	kʰá-mo	kʰ á/a m o		113	145	kʰ á/a m - - - - o	C V C V
691	Arhuaco	neck	'gaʔnɨ	'gaʔnɨ	'g/g a ʔ n ɨ		372	718	'g/g a ʔ n ɨ	C V C C V
694	Chibcha	neck	gɨ	gɨ	g ɨ		372	718	g ɨ - - -	C V
690	Cogui	neck	'gagla	'gagla	'g/g a g l a		372	718	'g/g a g l a	C V C C V
692	Malayo	neck	'gana	'gana	'g/g a n a		372	718	'g/g a - n a	C V C V
681	MalekuJaika	neck	ko:lo	ko:lo	k oː l o		372	718	k oː - l o	C V C V
1693	Arhuaco	new	a'bitti	a'bitti	'a/a b i t i		906	1304	- 'a/a - b - i - t i -	V C V C V
1677	Cacaopera	new	misinan	misinan	m i s i n a n		906	1304	m i - - s i - n a n	C V C V C V C
1697	CentralTunebo	new	'ibsoja	'ibsoja	'i/i b s o j a		906	1304	- 'i/i - b s o - j a -	V C C V C V
1696	Chibcha	new	βihitsa	βihitsa	β i h i t s a		906	1304	β i - - h i t s a -	C V C V C C V
1692	Cogui	new	a'bisa	a'bisa	a 'b/b i s a		906	1304	- a - 'b/b - i - s a -	V C V C V
1694	Malayo	new	ambɨ'si	ambɨ'si	a m b ɨ 's/s i		906	1304	- a m b - ɨ - 's/s i -	V C C V C V
1678	Mayangna	new	wisam	wisam	w i s a m		906	1304	- - - w - i - s a m	C V C V C
1688	Ngabere	new	mɣtɣ	mɣtɣ	m ɣ t ɣ		906	1304	m - - - ɣ - t ɣ - -	C C C C
1682	Rama	new	abi:sa	abi:sa	a b iː s a		906	1304	- a - b - iː - s a -	V C V C V
1691	SanBlasKuna	new	pi:ni	pi:ni	p iː n i		906	1304	- - - p - iː - n i -	C V C V
1621	Arhuaco	night	'seiaʔ	'seiaʔ	's/s e i a ʔ		880	1275	- 's/s e i - a ʔ -	C V V V C
1626	Bari	night	sẽẽ	sẽẽ	s ẽ ẽ		880	1275	- s ẽ - - ẽ - -	C V V
1625	CentralTunebo	night	'ʃejkaɾa	'ʃejkaɾa	'ʃ/ʃ e j k a ɾ a		880	1275	- 'ʃ/ʃ e j k a ɾ a	C V C C V C V
1624	Chibcha	night	tsa	tsa	t s a		880	1275	t s a - - - - -	C C V
1623	Chimila	night	'sihnaka	'sihnaka	's/s i h n a k a		880	1275	- 's/s i h n a k a	C V C C V C V
1620	Cogui	night	'sesɯn	'sesɯn	's/s e s ɯ n		880	1275	- 's/s e s - ɯ n -	C V C V C
1622	Malayo	night	ʃe	ʃe	ʃ e		880	1275	- ʃ e - - - - -	C V
1590	Bribri	no	kɪ́	kɪ́	k ɪ́/ɪ		850	1243	k ɪ́/ɪ	C V
1591	Cabecar	no	ká	ká	k á/a		850	1243	k á/a	C V
1580	LencaSalvador	no	ke	ke	k e		850	1243	k e	C V
1582	Cacaopera	no	san	san	s a n		852	1245	s a n	C V C
1596	Cogui	no	sa	sa	s a		852	1245	s a -	C V
1583	Mayangna	no	sa	sa	s a		852	1245	s a -	C V
1585	Miskito	no	s	s	s		852	1245	s - -	C
1584	Ulwa	no	sa	sa	s a		852	1245	s a -	C V
1531	Bari	nose	nissa	nissa	n i s a		813	1202	n i - - - s a	C V C V
1518	Bribri	nose	dʒɪ̂k	dʒɪ̂k	dʒ ɪ̂/ɪ k		813	1202	dʒ ɪ̂/ɪ - - - k -	C V C
1519	Cabecar	nose	dʒík	dʒík	dʒ í/i k		813	1202	dʒ í/i - - - k -	C V C
1510	Cacaopera	nose	namn	namn	n a m n		813	1202	n a m n - - -	C V C C
1530	CentralTunebo	nose	'reʃa	'reʃa	'r/r e ʃ a		813	1202	'r/r e - - - ʃ a	C V C V
1529	Chibcha	nose	saka	saka	s a k a		813	1202	s a - - - k a	C V C V
1528	Chimila	nose	da:	da:	d aː		813	1202	d aː - - - - -	C V
1523	Dorasque	nose	nekó	nekó	n e k ó/o		813	1202	n e - k - - ó/o	C V C V
1509	LencaHonduras	nose	nepsek	nepsek	n e p s e k		813	1202	n e p s e k -	C V C C V C
1508	LencaSalvador	nose	nepkuɾu	nepkuɾu	n e p k u ɾ u		813	1202	n e p k u ɾ u	C V C C V C V
1516	MalekuJaika	nose	tai:ki	tai:ki	t a iː k i		813	1202	t a - - iː k i	C V V C V
1511	Mayangna	nose	nam	nam	n a m		813	1202	n a m - - - -	C V C
1514	Pech	nose	tã́jsá	tã́jsá	t ã́/ã j s á/a		813	1202	t ã́/ã - - j s á/a	C V C C V
1515	Rama	nose	taik	taik	t a i k		813	1202	t a - - i k -	C V V C
1520	Teribe	nose	nékuò	nékuò	n é/e k u ò/o		813	1202	n é/e - k u - ò/o	C V C V V
1512	Ulwa	nose	nantak	nantak	n a n t a k		813	1202	n a n t a k -	C V C C V C
2539	Mayangna	old	umani	umani	u m a n i		1366	404	u m a n i	V C V C V
2549	Ngabere	old	ũbɾe	ũbɾe	ũ b ɾ e		1366	404	ũ b - ɾ e	V C C V
2540	Ulwa	old	umana	umana	u m a n a		1366	404	u m a n a	V C V C V
2546	Bribri	old	akɪ́tʃkè	akɪ́tʃkè	a k ɪ́/ɪ tʃ k è/e		1372	411	a k ɪ́/ɪ tʃ - k è/e	V C V C C V
2547	Cabecar	old	kɪ̂dʒakè	kɪ̂dʒakè	k ɪ̂/ɪ dʒ a k è/e		1372	411	- k ɪ̂/ɪ dʒ a k è/e	C V C V C V
2548	Teribe	old	kɪ̀:gɪ́	kɪ̀:gɪ́	k ɪ̀ː/ɪː g ɪ́/ɪ		1372	411	- k ɪ̀ː/ɪː - - g ɪ́/ɪ	C V C V
2426	Boruca	one	éʔtsi	éʔtsi	é/e ʔ t s i		1296	328	é/e ʔ t s - i	V C C C V
2427	Bribri	one	e	e	e		1296	328	e - - - - -	V
2428	Cabecar	one	é	é	é/e		1296	328	é/e - - - - -	V
2438	Chibcha	one	ata	ata	a t a		1296	328	a - t - - a	V C V
2434	Cogui	one	'ezua	'ezua	'e/e z u a		1296	328	'e/e - - z u a	V C V V
2432	Dorasque	one	e	e	e		1296	328	e - - - - -	V
2418	LencaHonduras	one	eta	eta	e t a		1296	328	e - t - - a	V C V
2420	Mayangna	one	as	as	a s		1297	329	a s	V C
2423	Pech	one	ás	ás	á/a s		1297	329	á/a s	V C
2421	Ulwa	one	as	as	a s		1297	329	a s	V C
2431	Buglere	one	ite	ite	i t e		1302	336	i t e	V C V
2437	Chimila	one	te	te	t e		1302	336	- t e	C V
2430	Ngabere	one	ti	ti	t i		1302	336	- t i	C V
412	Mayangna	path	ta:	ta:	t aː		231	562	t aː -	C V
415	Pech	path	ta:h	ta:h	t aː h		231	562	t aː h	C V C
413	Ulwa	path	ta:	ta:	t aː		231	562	t aː -	C V
427	Arhuaco	path	'i-ngwənɨ	'i-ngwənɨ	'i/i n g w ə n ɨ		237	568	- 'i/i n g w ə n ɨ -	V C C C V C V
431	CentralTunebo	path	'i-bita	'i-bita	'i/i b i t a		237	568	- 'i/i - - b i t a -	V C V C V
430	Chibcha	path	ie	ie	i e		237	568	- - - - - i - e -	V V
429	Chimila	path	hi:	hi:	h iː		237	568	- - - - h iː - - -	C V
426	Cogui	path	'hi-ũgula	'hi-ũgula	'h/h i ũ g u l a		237	568	'h/h i ũ g - u l a -	C V V C V C V
428	Malayo	path	i-nguna	i-nguna	i n g u n a		237	568	- i n g - u n a -	V C C V C V
422	Ngabere	path	hi	hi	h i		237	568	- - - - h i - - -	C V
425	SanBlasKuna	path	i-kala	i-kala	i k a l a		237	568	- i - k - a l a -	V C V C V
421	Teribe	path	i᷅-ɾbó-bòŋ	i᷅-ɾbó-bòŋ	i᷅/i ɾ b ó/o b ò/o ŋ		237	568	- i᷅/i - ɾ b ó/o b ò/o ŋ	V C C V C V C
2109	Mayangna	red	pawni	pawni	p a w n i		1138	154	p a w n i	C V C C V
2111	Miskito	red	pawni	pawni	p a w n i		1138	154	p a w n i	C V C C V
2112	Pech	red	pã́wã̀	pã́wã̀	p ã́/ã w ã̀/ã		1138	154	p ã́/ã w - ã̀/ã	C V C V
2110	Ulwa	red	pawka	pawka	p a w k a		1138	154	p a w k a	C V C C V
2200	Bari	salt	sabi	sabi	s a b i		1189	209	- s a b i	C V C V
2178	LencaHonduras	salt	sepe	sepe	s e p e		1189	209	- s e p e	C V C V
2177	LencaSalvador	salt	ts'epe	ts'epe	t s 'e/e p e		1189	209	t s 'e/e p e	C C V C V
2195	Arhuaco	salt	'nəgg-wɨ	'nəgg-wɨ	'n/n ə g w ɨ		1193	214	'n/n ə - g w ɨ	C V C C V
2187	Bribri	salt	dadʒ-ɪ́	dadʒ-ɪ́	d a dʒ ɪ́/ɪ		1193	214	d a - dʒ - ɪ́/ɪ	C V C V
2188	Cabecar	salt	dadʒ-ɪ̀	dadʒ-ɪ̀	d a dʒ ɪ̀/ɪ		1193	214	d a - dʒ - ɪ̀/ɪ	C V C V
2199	CentralTunebo	salt	'ɾau-wa	'ɾau-wa	'ɾ/ɾ a u w a		1193	214	'ɾ/ɾ a u w - a	C V V C V
2198	Chibcha	salt	nɨg-ua	nɨg-ua	n ɨ g u a		1193	214	n ɨ - g u a	C V C V V
2194	Cogui	salt	nak-u	nak-u	n a k u		1193	214	n a - k - u	C V C V
2196	Malayo	salt	nɨng-u	nɨng-u	n ɨ n g u		1193	214	n ɨ n g - u	C V C C V
2183	Pech	salt	tàk-è	tàk-è	t à/a k è/e		1193	214	t à/a - k - è/e	C V C V
2191	Buglere	salt	tʃo	tʃo	tʃ o		1194	215	- - - - - - - - tʃ o	C V
2197	Chimila	salt	'no:ʔmarinda	'no:ʔmarinda	'n/n oː ʔ m a r i n d a		1194	215	'n/n oː ʔ m a r i n d a	C V C C V C V C C V
2184	Rama	salt	tauli	tauli	t a u l i		1194	215	t a - - u l - - - i	C V V C V
2192	Dorasque	salt	báli	báli	b á/a l i		1198	219	b á/a l i	C V C V
2190	Ngabere	salt	mɾẽ	mɾẽ	m ɾ ẽ		1198	219	m - ɾ ẽ	C C V
2193	SanBlasKuna	salt	palu	palu	p a l u		1198	219	p a l u	C V C V
99	Cacaopera	sand	kui	kui	k u i		46	813	k u - - - i -	C V V
100	Mayangna	sand	kauhmak	kauhmak	k a u h m a k		46	813	k a u h m a k	C V V C C V C
101	Ulwa	sand	ka:uhmak	ka:uhmak	k aː u h m a k		46	813	k aː u h m a k	C V V C C V C
115	Arhuaco	sand	'uzu	'uzu	'u/u z u		48	835	- 'u/u - - - - z u	V C V
120	Bari	sand	ũda	ũda	ũ d a		48	835	- ũ - - - - d a	V C V
106	Boruca	sand	ùb	ùb	ù/u b		48	835	- - - - - ù/u b -	V C
111	Buglere	sand	uba	uba	u b a		48	835	- - - - - u b a	V C V
119	CentralTunebo	sand	'umita	'umita	'u/u m i t a		48	835	- 'u/u - - m i t a	V C V C V
118	Chibcha	sand	ɣuantsa	ɣuantsa	ɣ u a n t s a		48	835	ɣ u a n t - s a	C V V C C C V
114	Cogui	sand	'ui	'ui	'u/u i		48	835	- 'u/u - - - - - i	V V
116	Malayo	sand	unʒu	unʒu	u n ʒ u		48	835	- u - n - - ʒ u	V C C V
105	MalekuJaika	sand	uɬi:xa	uɬi:xa	u ɬ iː x a		48	835	- u - - ɬ iː x a	V C V C V
110	Ngabere	sand	ɯma	ɯma	ɯ m a		48	835	- ɯ - - m - - a	V C V
103	Pech	sand	úʔù	úʔù	ú/u ʔ ù/u		48	835	- ú/u - - - - ʔ ù/u	V C V
104	Rama	sand	unta:s	unta:s	u n t aː s		48	835	- u - n t aː s -	V C C V C
113	SanBlasKuna	sand	ukkuppa	ukkuppa	u k u p a		48	835	- u - - k u p a	V C V C V
107	Bribri	sand	stsã̌ʔ	stsã̌ʔ	s t s ã̌/ã ʔ		49	846	s - t s ã̌/ã ʔ -	C C C V C
108	Cabecar	sand	tsã́	tsã́	t s ã́/ã		49	846	t - - s ã́/ã - -	C C V
117	Chimila	sand	saʔssaɾi	saʔssaɾi	s a ʔ s a ɾ i		49	846	s a ʔ s a ɾ i	C V C C V C V
731	Bribri	say (v.)	dʒɪ	dʒɪ	dʒ ɪ		400	750	dʒ ɪ	C V
732	Cabecar	say (v.)	dʒɪ	dʒɪ	dʒ ɪ		400	750	dʒ ɪ	C V
729	MalekuJaika	say (v.)	ki:	ki:	k iː		400	750	k iː	C V
